barcode	miRNA id	value
TCGA-28-5213-01A-01T-1485-07	hcmv-miR-US25-2-5p	6.09768826578754
TCGA-28-5213-01A-01T-1485-07	hcmv-miR-US33	7.37273494650041
TCGA-28-5213-01A-01T-1485-07	hcmv-miR-US4	7.43850439329357
TCGA-28-5213-01A-01T-1485-07	hcmv-miR-US5-1	5.87294080622731
TCGA-28-5213-01A-01T-1485-07	hcmv-miR-US5-2	5.87776340373962
TCGA-28-5213-01A-01T-1485-07	hsa-let-7a	10.4301553315084
TCGA-28-5213-01A-01T-1485-07	hsa-let-7b	14.2765624554803
TCGA-28-5213-01A-01T-1485-07	hsa-let-7c	12.8448548543802
TCGA-28-5213-01A-01T-1485-07	hsa-let-7d	8.3642944505164
TCGA-28-5213-01A-01T-1485-07	hsa-let-7e	8.55604355004556
TCGA-28-5213-01A-01T-1485-07	hsa-let-7f	8.18887063497155
TCGA-28-5213-01A-01T-1485-07	hsa-let-7g	7.86809919164835
TCGA-28-5213-01A-01T-1485-07	hsa-let-7i	8.488281893019
TCGA-28-5213-01A-01T-1485-07	hsa-miR-1	5.71816906653873
TCGA-28-5213-01A-01T-1485-07	hsa-miR-100	10.2892922036630
TCGA-28-5213-01A-01T-1485-07	hsa-miR-101	9.84251240303655
TCGA-28-5213-01A-01T-1485-07	hsa-miR-103	10.5179790637624
TCGA-28-5213-01A-01T-1485-07	hsa-miR-105	5.80374269255191
TCGA-28-5213-01A-01T-1485-07	hsa-miR-106a	7.90566805727843
TCGA-28-5213-01A-01T-1485-07	hsa-miR-106b	10.6934675531098
TCGA-28-5213-01A-01T-1485-07	hsa-miR-107	9.56094981467616
TCGA-28-5213-01A-01T-1485-07	hsa-miR-10a	6.37380312992971
TCGA-28-5213-01A-01T-1485-07	hsa-miR-10b	4.80729191620404
TCGA-28-5213-01A-01T-1485-07	hsa-miR-122a	5.99508256455991
TCGA-28-5213-01A-01T-1485-07	hsa-miR-124a	9.99106513464917
TCGA-28-5213-01A-01T-1485-07	hsa-miR-125a	10.5387250261012
TCGA-28-5213-01A-01T-1485-07	hsa-miR-125b	14.0109967488621
TCGA-28-5213-01A-01T-1485-07	hsa-miR-126	7.61225800918736
TCGA-28-5213-01A-01T-1485-07	hsa-miR-126*	6.47540935174154
TCGA-28-5213-01A-01T-1485-07	hsa-miR-127	9.16905621642064
TCGA-28-5213-01A-01T-1485-07	hsa-miR-128a	5.859784005705
TCGA-28-5213-01A-01T-1485-07	hsa-miR-128b	6.06311490730597
TCGA-28-5213-01A-01T-1485-07	hsa-miR-129	6.40180847927724
TCGA-28-5213-01A-01T-1485-07	hsa-miR-130a	9.81974685755683
TCGA-28-5213-01A-01T-1485-07	hsa-miR-130b	8.85612374984727
TCGA-28-5213-01A-01T-1485-07	hsa-miR-132	8.74458868412809
TCGA-28-5213-01A-01T-1485-07	hsa-miR-133a	6.11678361226024
TCGA-28-5213-01A-01T-1485-07	hsa-miR-133b	6.20313252252264
TCGA-28-5213-01A-01T-1485-07	hsa-miR-134	7.9822352030904
TCGA-28-5213-01A-01T-1485-07	hsa-miR-135a	6.88793553454974
TCGA-28-5213-01A-01T-1485-07	hsa-miR-135b	6.04064480906847
TCGA-28-5213-01A-01T-1485-07	hsa-miR-136	7.82492063778953
TCGA-28-5213-01A-01T-1485-07	hsa-miR-137	5.5062618715876
TCGA-28-5213-01A-01T-1485-07	hsa-miR-138	5.62235507231666
TCGA-28-5213-01A-01T-1485-07	hsa-miR-139	5.37654333671821
TCGA-28-5213-01A-01T-1485-07	hsa-miR-140	6.38331699423726
TCGA-28-5213-01A-01T-1485-07	hsa-miR-141	7.53606877395775
TCGA-28-5213-01A-01T-1485-07	hsa-miR-142-3p	8.26889043778399
TCGA-28-5213-01A-01T-1485-07	hsa-miR-142-5p	8.60078253759183
TCGA-28-5213-01A-01T-1485-07	hsa-miR-143	8.22262888147734
TCGA-28-5213-01A-01T-1485-07	hsa-miR-144	8.350872059829
TCGA-28-5213-01A-01T-1485-07	hsa-miR-145	9.59212350770448
TCGA-28-5213-01A-01T-1485-07	hsa-miR-146a	6.50571956162317
TCGA-28-5213-01A-01T-1485-07	hsa-miR-146b	7.04041523848228
TCGA-28-5213-01A-01T-1485-07	hsa-miR-147	5.90756570876251
TCGA-28-5213-01A-01T-1485-07	hsa-miR-148a	7.24791485393795
TCGA-28-5213-01A-01T-1485-07	hsa-miR-148b	6.71146095615315
TCGA-28-5213-01A-01T-1485-07	hsa-miR-149	7.62396148339116
TCGA-28-5213-01A-01T-1485-07	hsa-miR-150	6.3775368524512
TCGA-28-5213-01A-01T-1485-07	hsa-miR-151	9.98749474552325
TCGA-28-5213-01A-01T-1485-07	hsa-miR-152	9.56960517321781
TCGA-28-5213-01A-01T-1485-07	hsa-miR-153	5.72874015264023
TCGA-28-5213-01A-01T-1485-07	hsa-miR-154	5.97048522361959
TCGA-28-5213-01A-01T-1485-07	hsa-miR-154*	5.60135975575808
TCGA-28-5213-01A-01T-1485-07	hsa-miR-155	7.66769910442646
TCGA-28-5213-01A-01T-1485-07	hsa-miR-15a	8.17218033668093
TCGA-28-5213-01A-01T-1485-07	hsa-miR-15b	7.40384425128694
TCGA-28-5213-01A-01T-1485-07	hsa-miR-16	8.67706870189052
TCGA-28-5213-01A-01T-1485-07	hsa-miR-17-3p	8.51943508777505
TCGA-28-5213-01A-01T-1485-07	hsa-miR-17-5p	6.88694893260879
TCGA-28-5213-01A-01T-1485-07	hsa-miR-181a	12.1301064474163
TCGA-28-5213-01A-01T-1485-07	hsa-miR-181a*	6.52932627021217
TCGA-28-5213-01A-01T-1485-07	hsa-miR-181b	11.5303126318692
TCGA-28-5213-01A-01T-1485-07	hsa-miR-181c	8.82636842358614
TCGA-28-5213-01A-01T-1485-07	hsa-miR-181d	9.47045084962689
TCGA-28-5213-01A-01T-1485-07	hsa-miR-182	5.81591096896346
TCGA-28-5213-01A-01T-1485-07	hsa-miR-182*	5.86660355579867
TCGA-28-5213-01A-01T-1485-07	hsa-miR-183	5.75823832517738
TCGA-28-5213-01A-01T-1485-07	hsa-miR-184	6.24434754205743
TCGA-28-5213-01A-01T-1485-07	hsa-miR-185	9.21308843198932
TCGA-28-5213-01A-01T-1485-07	hsa-miR-186	7.89156849248207
TCGA-28-5213-01A-01T-1485-07	hsa-miR-187	5.93536767800604
TCGA-28-5213-01A-01T-1485-07	hsa-miR-188	9.16420167782026
TCGA-28-5213-01A-01T-1485-07	hsa-miR-189	5.55832536644773
TCGA-28-5213-01A-01T-1485-07	hsa-miR-18a	6.77041253897331
TCGA-28-5213-01A-01T-1485-07	hsa-miR-18a*	6.00267107326636
TCGA-28-5213-01A-01T-1485-07	hsa-miR-18b	5.66747674996677
TCGA-28-5213-01A-01T-1485-07	hsa-miR-190	5.95436621902875
TCGA-28-5213-01A-01T-1485-07	hsa-miR-191	7.7491995547067
TCGA-28-5213-01A-01T-1485-07	hsa-miR-191*	6.61975276699914
TCGA-28-5213-01A-01T-1485-07	hsa-miR-192	5.77611451271462
TCGA-28-5213-01A-01T-1485-07	hsa-miR-193a	8.91250972723269
TCGA-28-5213-01A-01T-1485-07	hsa-miR-193b	9.73542868662022
TCGA-28-5213-01A-01T-1485-07	hsa-miR-194	6.93463739988443
TCGA-28-5213-01A-01T-1485-07	hsa-miR-195	8.35941878421581
TCGA-28-5213-01A-01T-1485-07	hsa-miR-196a	5.29759041398072
TCGA-28-5213-01A-01T-1485-07	hsa-miR-196b	6.29947904147989
TCGA-28-5213-01A-01T-1485-07	hsa-miR-197	8.75391845026826
TCGA-28-5213-01A-01T-1485-07	hsa-miR-198	8.54865240494205
TCGA-28-5213-01A-01T-1485-07	hsa-miR-199a	7.00312837281305
TCGA-28-5213-01A-01T-1485-07	hsa-miR-199a*	5.79427960371687
TCGA-28-5213-01A-01T-1485-07	hsa-miR-199b	5.52560535768687
TCGA-28-5213-01A-01T-1485-07	hsa-miR-19a	8.11840116049092
TCGA-28-5213-01A-01T-1485-07	hsa-miR-19b	11.5034611185713
TCGA-28-5213-01A-01T-1485-07	hsa-miR-200a	5.61333963236469
TCGA-28-5213-01A-01T-1485-07	hsa-miR-200a*	6.50922156430896
TCGA-28-5213-01A-01T-1485-07	hsa-miR-200b	5.63386860654004
TCGA-28-5213-01A-01T-1485-07	hsa-miR-200c	6.26046581738857
TCGA-28-5213-01A-01T-1485-07	hsa-miR-202	9.42764691806607
TCGA-28-5213-01A-01T-1485-07	hsa-miR-202*	5.78066010483003
TCGA-28-5213-01A-01T-1485-07	hsa-miR-203	6.10322768130214
TCGA-28-5213-01A-01T-1485-07	hsa-miR-204	7.11612735375634
TCGA-28-5213-01A-01T-1485-07	hsa-miR-205	5.97112847496648
TCGA-28-5213-01A-01T-1485-07	hsa-miR-206	6.42317109059896
TCGA-28-5213-01A-01T-1485-07	hsa-miR-208	5.76795043157897
TCGA-28-5213-01A-01T-1485-07	hsa-miR-20a	6.59166920898365
TCGA-28-5213-01A-01T-1485-07	hsa-miR-20b	6.03124516178563
TCGA-28-5213-01A-01T-1485-07	hsa-miR-21	14.5959235028101
TCGA-28-5213-01A-01T-1485-07	hsa-miR-210	11.5205014704812
TCGA-28-5213-01A-01T-1485-07	hsa-miR-211	5.88692894355396
TCGA-28-5213-01A-01T-1485-07	hsa-miR-212	10.0137732462442
TCGA-28-5213-01A-01T-1485-07	hsa-miR-214	7.7076505945613
TCGA-28-5213-01A-01T-1485-07	hsa-miR-215	5.62882211708558
TCGA-28-5213-01A-01T-1485-07	hsa-miR-216	5.75128910586565
TCGA-28-5213-01A-01T-1485-07	hsa-miR-217	5.6429069688541
TCGA-28-5213-01A-01T-1485-07	hsa-miR-218	5.39422322394743
TCGA-28-5213-01A-01T-1485-07	hsa-miR-219	9.50132370980636
TCGA-28-5213-01A-01T-1485-07	hsa-miR-22	15.0020177941214
TCGA-28-5213-01A-01T-1485-07	hsa-miR-220	5.80560989481214
TCGA-28-5213-01A-01T-1485-07	hsa-miR-221	7.08445336468443
TCGA-28-5213-01A-01T-1485-07	hsa-miR-222	10.0190442001819
TCGA-28-5213-01A-01T-1485-07	hsa-miR-223	9.57687912139741
TCGA-28-5213-01A-01T-1485-07	hsa-miR-224	5.88099940716212
TCGA-28-5213-01A-01T-1485-07	hsa-miR-23a	10.4605434084081
TCGA-28-5213-01A-01T-1485-07	hsa-miR-23b	9.9263711548766
TCGA-28-5213-01A-01T-1485-07	hsa-miR-24	12.0376095986333
TCGA-28-5213-01A-01T-1485-07	hsa-miR-25	9.92572695388315
TCGA-28-5213-01A-01T-1485-07	hsa-miR-26a	11.4313426113235
TCGA-28-5213-01A-01T-1485-07	hsa-miR-26b	6.24519944199992
TCGA-28-5213-01A-01T-1485-07	hsa-miR-27a	9.67473343759174
TCGA-28-5213-01A-01T-1485-07	hsa-miR-27b	9.40789931793073
TCGA-28-5213-01A-01T-1485-07	hsa-miR-28	6.03116065136429
TCGA-28-5213-01A-01T-1485-07	hsa-miR-296	7.8228903827105
TCGA-28-5213-01A-01T-1485-07	hsa-miR-299-3p	6.07582108692623
TCGA-28-5213-01A-01T-1485-07	hsa-miR-299-5p	5.76984380284284
TCGA-28-5213-01A-01T-1485-07	hsa-miR-29a	12.5947442643377
TCGA-28-5213-01A-01T-1485-07	hsa-miR-29b	10.0245773295474
TCGA-28-5213-01A-01T-1485-07	hsa-miR-29c	10.4657038368107
TCGA-28-5213-01A-01T-1485-07	hsa-miR-301	6.56981994458536
TCGA-28-5213-01A-01T-1485-07	hsa-miR-302a	5.93903578708272
TCGA-28-5213-01A-01T-1485-07	hsa-miR-302a*	5.87006382689341
TCGA-28-5213-01A-01T-1485-07	hsa-miR-302b	5.86473796955269
TCGA-28-5213-01A-01T-1485-07	hsa-miR-302b*	5.85567685280539
TCGA-28-5213-01A-01T-1485-07	hsa-miR-302c	5.84963895278489
TCGA-28-5213-01A-01T-1485-07	hsa-miR-302c*	6.46372516623095
TCGA-28-5213-01A-01T-1485-07	hsa-miR-302d	5.74487118226967
TCGA-28-5213-01A-01T-1485-07	hsa-miR-30a-3p	7.85392634082738
TCGA-28-5213-01A-01T-1485-07	hsa-miR-30a-5p	13.2179938027976
TCGA-28-5213-01A-01T-1485-07	hsa-miR-30b	7.687232844995
TCGA-28-5213-01A-01T-1485-07	hsa-miR-30c	9.67299576856883
TCGA-28-5213-01A-01T-1485-07	hsa-miR-30d	12.4878013528703
TCGA-28-5213-01A-01T-1485-07	hsa-miR-30e-3p	6.77400848938008
TCGA-28-5213-01A-01T-1485-07	hsa-miR-30e-5p	7.8313326840521
TCGA-28-5213-01A-01T-1485-07	hsa-miR-31	6.15092612672567
TCGA-28-5213-01A-01T-1485-07	hsa-miR-32	5.87826886542005
TCGA-28-5213-01A-01T-1485-07	hsa-miR-320	12.9594793874851
TCGA-28-5213-01A-01T-1485-07	hsa-miR-323	5.46733466683056
TCGA-28-5213-01A-01T-1485-07	hsa-miR-324-3p	11.0710031267631
TCGA-28-5213-01A-01T-1485-07	hsa-miR-324-5p	7.37539923360327
TCGA-28-5213-01A-01T-1485-07	hsa-miR-325	5.7738433730714
TCGA-28-5213-01A-01T-1485-07	hsa-miR-326	5.92247781374255
TCGA-28-5213-01A-01T-1485-07	hsa-miR-328	7.14142451334631
TCGA-28-5213-01A-01T-1485-07	hsa-miR-329	5.69987479271085
TCGA-28-5213-01A-01T-1485-07	hsa-miR-33	6.05543369358641
TCGA-28-5213-01A-01T-1485-07	hsa-miR-330	7.09196732134096
TCGA-28-5213-01A-01T-1485-07	hsa-miR-331	9.49575545531355
TCGA-28-5213-01A-01T-1485-07	hsa-miR-335	6.69503387348199
TCGA-28-5213-01A-01T-1485-07	hsa-miR-337	5.80146698341319
TCGA-28-5213-01A-01T-1485-07	hsa-miR-338	8.31785663407415
TCGA-28-5213-01A-01T-1485-07	hsa-miR-339	8.52057333811065
TCGA-28-5213-01A-01T-1485-07	hsa-miR-33b	5.77205995819261
TCGA-28-5213-01A-01T-1485-07	hsa-miR-340	5.7047168695365
TCGA-28-5213-01A-01T-1485-07	hsa-miR-342	10.636582335135
TCGA-28-5213-01A-01T-1485-07	hsa-miR-345	6.8607966629273
TCGA-28-5213-01A-01T-1485-07	hsa-miR-346	5.92951097941387
TCGA-28-5213-01A-01T-1485-07	hsa-miR-34a	8.15737811356019
TCGA-28-5213-01A-01T-1485-07	hsa-miR-34b	6.48794557491497
TCGA-28-5213-01A-01T-1485-07	hsa-miR-34c	5.34826676574568
TCGA-28-5213-01A-01T-1485-07	hsa-miR-361	8.71138916453214
TCGA-28-5213-01A-01T-1485-07	hsa-miR-362	7.07479371671772
TCGA-28-5213-01A-01T-1485-07	hsa-miR-363	5.55874151833218
TCGA-28-5213-01A-01T-1485-07	hsa-miR-363*	5.7121354236206
TCGA-28-5213-01A-01T-1485-07	hsa-miR-365	6.6591489020373
TCGA-28-5213-01A-01T-1485-07	hsa-miR-367	6.01689956115158
TCGA-28-5213-01A-01T-1485-07	hsa-miR-368	5.62439220064299
TCGA-28-5213-01A-01T-1485-07	hsa-miR-369-3p	5.81231444359929
TCGA-28-5213-01A-01T-1485-07	hsa-miR-369-5p	5.76425141407802
TCGA-28-5213-01A-01T-1485-07	hsa-miR-370	13.6820421453293
TCGA-28-5213-01A-01T-1485-07	hsa-miR-371	5.8573462435948
TCGA-28-5213-01A-01T-1485-07	hsa-miR-372	5.749903288713
TCGA-28-5213-01A-01T-1485-07	hsa-miR-373	6.45083096267403
TCGA-28-5213-01A-01T-1485-07	hsa-miR-373*	6.61847109138029
TCGA-28-5213-01A-01T-1485-07	hsa-miR-374	6.4956228719864
TCGA-28-5213-01A-01T-1485-07	hsa-miR-375	5.78640397607491
TCGA-28-5213-01A-01T-1485-07	hsa-miR-376a	7.84576015322178
TCGA-28-5213-01A-01T-1485-07	hsa-miR-376a*	5.85168261167752
TCGA-28-5213-01A-01T-1485-07	hsa-miR-376b	5.34142377515611
TCGA-28-5213-01A-01T-1485-07	hsa-miR-377	7.3583324240563
TCGA-28-5213-01A-01T-1485-07	hsa-miR-378	5.64387720189546
TCGA-28-5213-01A-01T-1485-07	hsa-miR-379	5.35248408255691
TCGA-28-5213-01A-01T-1485-07	hsa-miR-380-3p	5.85823167171236
TCGA-28-5213-01A-01T-1485-07	hsa-miR-380-5p	5.75470204821956
TCGA-28-5213-01A-01T-1485-07	hsa-miR-381	6.79915703542743
TCGA-28-5213-01A-01T-1485-07	hsa-miR-382	6.8839768836516
TCGA-28-5213-01A-01T-1485-07	hsa-miR-383	5.9154711842825
TCGA-28-5213-01A-01T-1485-07	hsa-miR-384	5.76637536955831
TCGA-28-5213-01A-01T-1485-07	hsa-miR-409-3p	7.32464684776087
TCGA-28-5213-01A-01T-1485-07	hsa-miR-409-5p	5.77974303957962
TCGA-28-5213-01A-01T-1485-07	hsa-miR-410	6.14754287219416
TCGA-28-5213-01A-01T-1485-07	hsa-miR-411	5.42586021649369
TCGA-28-5213-01A-01T-1485-07	hsa-miR-412	5.70682393343524
TCGA-28-5213-01A-01T-1485-07	hsa-miR-421	6.68262112788925
TCGA-28-5213-01A-01T-1485-07	hsa-miR-422a	6.28888503203744
TCGA-28-5213-01A-01T-1485-07	hsa-miR-422b	9.0741176895537
TCGA-28-5213-01A-01T-1485-07	hsa-miR-423	6.257709478033
TCGA-28-5213-01A-01T-1485-07	hsa-miR-424	5.48748276458033
TCGA-28-5213-01A-01T-1485-07	hsa-miR-425-3p	6.09200531316424
TCGA-28-5213-01A-01T-1485-07	hsa-miR-425-5p	9.44731292750229
TCGA-28-5213-01A-01T-1485-07	hsa-miR-429	5.7038292486472
TCGA-28-5213-01A-01T-1485-07	hsa-miR-431	5.97187312609536
TCGA-28-5213-01A-01T-1485-07	hsa-miR-432	6.61898794902105
TCGA-28-5213-01A-01T-1485-07	hsa-miR-432*	5.78990094090084
TCGA-28-5213-01A-01T-1485-07	hsa-miR-433	5.81020563568278
TCGA-28-5213-01A-01T-1485-07	hsa-miR-448	5.7262332643954
TCGA-28-5213-01A-01T-1485-07	hsa-miR-449	5.81254402872582
TCGA-28-5213-01A-01T-1485-07	hsa-miR-449b	5.81262741198594
TCGA-28-5213-01A-01T-1485-07	hsa-miR-450	5.82849446971956
TCGA-28-5213-01A-01T-1485-07	hsa-miR-451	8.20518401346253
TCGA-28-5213-01A-01T-1485-07	hsa-miR-452	8.38900342150785
TCGA-28-5213-01A-01T-1485-07	hsa-miR-452*	5.80326736150346
TCGA-28-5213-01A-01T-1485-07	hsa-miR-453	6.08240402792515
TCGA-28-5213-01A-01T-1485-07	hsa-miR-454-3p	5.27483306592811
TCGA-28-5213-01A-01T-1485-07	hsa-miR-454-5p	5.96237699079491
TCGA-28-5213-01A-01T-1485-07	hsa-miR-455	5.6652315786249
TCGA-28-5213-01A-01T-1485-07	hsa-miR-483	7.08573767891223
TCGA-28-5213-01A-01T-1485-07	hsa-miR-484	7.67378535393755
TCGA-28-5213-01A-01T-1485-07	hsa-miR-485-3p	7.0468220527294
TCGA-28-5213-01A-01T-1485-07	hsa-miR-485-5p	5.75299095065158
TCGA-28-5213-01A-01T-1485-07	hsa-miR-486	10.6295863770046
TCGA-28-5213-01A-01T-1485-07	hsa-miR-487a	6.00204303303755
TCGA-28-5213-01A-01T-1485-07	hsa-miR-487b	8.86803193187367
TCGA-28-5213-01A-01T-1485-07	hsa-miR-488	5.44921340272
TCGA-28-5213-01A-01T-1485-07	hsa-miR-489	5.94423835088708
TCGA-28-5213-01A-01T-1485-07	hsa-miR-490	5.91119764835841
TCGA-28-5213-01A-01T-1485-07	hsa-miR-491	7.89140128737364
TCGA-28-5213-01A-01T-1485-07	hsa-miR-492	6.01843842795408
TCGA-28-5213-01A-01T-1485-07	hsa-miR-493-3p	6.69463315548245
TCGA-28-5213-01A-01T-1485-07	hsa-miR-493-5p	5.90185130190237
TCGA-28-5213-01A-01T-1485-07	hsa-miR-494	12.2472878763971
TCGA-28-5213-01A-01T-1485-07	hsa-miR-495	5.80163169759467
TCGA-28-5213-01A-01T-1485-07	hsa-miR-496	5.75073332036505
TCGA-28-5213-01A-01T-1485-07	hsa-miR-497	8.8846964783925
TCGA-28-5213-01A-01T-1485-07	hsa-miR-498	6.78750059143348
TCGA-28-5213-01A-01T-1485-07	hsa-miR-499	5.81660450787125
TCGA-28-5213-01A-01T-1485-07	hsa-miR-500	7.1264224829239
TCGA-28-5213-01A-01T-1485-07	hsa-miR-501	6.86729724712002
TCGA-28-5213-01A-01T-1485-07	hsa-miR-502	5.86811011705098
TCGA-28-5213-01A-01T-1485-07	hsa-miR-503	6.45561282174011
TCGA-28-5213-01A-01T-1485-07	hsa-miR-504	5.82213465453222
TCGA-28-5213-01A-01T-1485-07	hsa-miR-505	5.9596887222429
TCGA-28-5213-01A-01T-1485-07	hsa-miR-506	5.99191096063087
TCGA-28-5213-01A-01T-1485-07	hsa-miR-507	5.8388805166608
TCGA-28-5213-01A-01T-1485-07	hsa-miR-508	5.97493363792423
TCGA-28-5213-01A-01T-1485-07	hsa-miR-509	7.31143249653765
TCGA-28-5213-01A-01T-1485-07	hsa-miR-510	6.00806722510263
TCGA-28-5213-01A-01T-1485-07	hsa-miR-511	5.73838143514827
TCGA-28-5213-01A-01T-1485-07	hsa-miR-512-3p	6.65798070454022
TCGA-28-5213-01A-01T-1485-07	hsa-miR-512-5p	5.83989259405431
TCGA-28-5213-01A-01T-1485-07	hsa-miR-513	8.0188873626129
TCGA-28-5213-01A-01T-1485-07	hsa-miR-514	5.76743546636158
TCGA-28-5213-01A-01T-1485-07	hsa-miR-515-3p	6.01392368718311
TCGA-28-5213-01A-01T-1485-07	hsa-miR-515-5p	5.7610546066898
TCGA-28-5213-01A-01T-1485-07	hsa-miR-516-3p	5.96424437920857
TCGA-28-5213-01A-01T-1485-07	hsa-miR-516-5p	6.05598588632808
TCGA-28-5213-01A-01T-1485-07	hsa-miR-517*	5.90296046490358
TCGA-28-5213-01A-01T-1485-07	hsa-miR-517a	5.8137333715216
TCGA-28-5213-01A-01T-1485-07	hsa-miR-517b	5.88570526533027
TCGA-28-5213-01A-01T-1485-07	hsa-miR-517c	5.77472120835031
TCGA-28-5213-01A-01T-1485-07	hsa-miR-518a	5.9100998532584
TCGA-28-5213-01A-01T-1485-07	hsa-miR-518b	5.89197397347904
TCGA-28-5213-01A-01T-1485-07	hsa-miR-518c	5.75630735441093
TCGA-28-5213-01A-01T-1485-07	hsa-miR-518c*	7.04933485923686
TCGA-28-5213-01A-01T-1485-07	hsa-miR-518d	5.9853548049065
TCGA-28-5213-01A-01T-1485-07	hsa-miR-518e	5.76699109488707
TCGA-28-5213-01A-01T-1485-07	hsa-miR-518f	5.80734003396502
TCGA-28-5213-01A-01T-1485-07	hsa-miR-518f*	6.729400994915
TCGA-28-5213-01A-01T-1485-07	hsa-miR-519a	5.75612236793204
TCGA-28-5213-01A-01T-1485-07	hsa-miR-519b	5.86489656847279
TCGA-28-5213-01A-01T-1485-07	hsa-miR-519c	5.84988251898524
TCGA-28-5213-01A-01T-1485-07	hsa-miR-519d	5.9434164945469
TCGA-28-5213-01A-01T-1485-07	hsa-miR-519e	6.15778811467014
TCGA-28-5213-01A-01T-1485-07	hsa-miR-519e*	8.06922248821347
TCGA-28-5213-01A-01T-1485-07	hsa-miR-520a	5.8772576489502
TCGA-28-5213-01A-01T-1485-07	hsa-miR-520a*	6.14556749090232
TCGA-28-5213-01A-01T-1485-07	hsa-miR-520b	6.92294480579856
TCGA-28-5213-01A-01T-1485-07	hsa-miR-520c	5.91947601455322
TCGA-28-5213-01A-01T-1485-07	hsa-miR-520d	6.02789558116273
TCGA-28-5213-01A-01T-1485-07	hsa-miR-520d*	6.815350710851
TCGA-28-5213-01A-01T-1485-07	hsa-miR-520e	6.4951334474869
TCGA-28-5213-01A-01T-1485-07	hsa-miR-520f	5.87737209231251
TCGA-28-5213-01A-01T-1485-07	hsa-miR-520g	5.90013163174859
TCGA-28-5213-01A-01T-1485-07	hsa-miR-520h	5.84642128118834
TCGA-28-5213-01A-01T-1485-07	hsa-miR-521	5.8917835178161
TCGA-28-5213-01A-01T-1485-07	hsa-miR-522	6.00623829068004
TCGA-28-5213-01A-01T-1485-07	hsa-miR-523	6.51541750321276
TCGA-28-5213-01A-01T-1485-07	hsa-miR-524	5.86134967476387
