barcode	gene symbol	value
TCGA-08-0626-11A-01R-0344-07	ACBD6	-0.2516
TCGA-08-0626-11A-01R-0344-07	ACCN1	3.648875
TCGA-08-0626-11A-01R-0344-07	ACCN2	3.0002
TCGA-08-0626-11A-01R-0344-07	ACCN3	0.340333333333333
TCGA-08-0626-11A-01R-0344-07	ACCN4	0.409375
TCGA-08-0626-11A-01R-0344-07	ACCN5	-0.171
TCGA-08-0626-11A-01R-0344-07	ACD	-0.059125
TCGA-08-0626-11A-01R-0344-07	ACE	0.170166666666667
TCGA-08-0626-11A-01R-0344-07	ACE2	-0.221
TCGA-08-0626-11A-01R-0344-07	ACF	-3.3714
TCGA-08-0626-11A-01R-0344-07	ACHE	0.5195
TCGA-08-0626-11A-01R-0344-07	ACIN1	-0.469
TCGA-08-0626-11A-01R-0344-07	ACLY	-0.799909090909091
TCGA-08-0626-11A-01R-0344-07	ACMSD	-1.2105
TCGA-08-0626-11A-01R-0344-07	ACN9	-1.0896
TCGA-08-0626-11A-01R-0344-07	ACO1	-1.033875
TCGA-08-0626-11A-01R-0344-07	ACOT11	0.204789473684211
TCGA-08-0626-11A-01R-0344-07	ACOT12	0.3118
TCGA-08-0626-11A-01R-0344-07	ACOT2	0.50025
TCGA-08-0626-11A-01R-0344-07	ACOT4	0.9468
TCGA-08-0626-11A-01R-0344-07	ACOT6	1.896
TCGA-08-0626-11A-01R-0344-07	ACOT7	1.00390909090909
TCGA-08-0626-11A-01R-0344-07	ACOT8	1.5636
TCGA-08-0626-11A-01R-0344-07	ACOT9	-1.4265
TCGA-08-0626-11A-01R-0344-07	ACOX1	-0.0678571428571428
TCGA-08-0626-11A-01R-0344-07	ACOX2	-0.188375
TCGA-08-0626-11A-01R-0344-07	ACOX3	0.151818181818182
TCGA-08-0626-11A-01R-0344-07	ACP1	-0.172125
TCGA-08-0626-11A-01R-0344-07	ACP2	-0.591666666666667
TCGA-08-0626-11A-01R-0344-07	ACP5	-3.06175
TCGA-08-0626-11A-01R-0344-07	ACP6	-1.74375
TCGA-08-0626-11A-01R-0344-07	ACPL2	1.283
TCGA-08-0626-11A-01R-0344-07	ACPP	-1.47746153846154
TCGA-08-0626-11A-01R-0344-07	ACPT	0.442625
TCGA-08-0626-11A-01R-0344-07	ACR	1.42976923076923
TCGA-08-0626-11A-01R-0344-07	ACRBP	-1.7226
TCGA-08-0626-11A-01R-0344-07	ACRC	0.3962
TCGA-08-0626-11A-01R-0344-07	ACRV1	2.00825
TCGA-08-0626-11A-01R-0344-07	ACSBG1	4.6904
TCGA-08-0626-11A-01R-0344-07	ACSBG2	0.2196
TCGA-08-0626-11A-01R-0344-07	ACSL1	0.5712
TCGA-08-0626-11A-01R-0344-07	ACSL3	1.0414
TCGA-08-0626-11A-01R-0344-07	ACSL4	-0.2092
TCGA-08-0626-11A-01R-0344-07	ACSL5	-0.171625
TCGA-08-0626-11A-01R-0344-07	ACSL6	3.89145454545455
TCGA-08-0626-11A-01R-0344-07	ACSM1	-2.646
TCGA-08-0626-11A-01R-0344-07	ACSM2A	-0.7244
TCGA-08-0626-11A-01R-0344-07	ACSM2B	-1.13
TCGA-08-0626-11A-01R-0344-07	ACSM3	-3.49266666666667
TCGA-08-0626-11A-01R-0344-07	ACSS1	0.6979
TCGA-08-0626-11A-01R-0344-07	ACSS2	-1.149875
TCGA-08-0626-11A-01R-0344-07	ACTA1	0.166375
TCGA-08-0626-11A-01R-0344-07	ACTA2	0.970375
TCGA-08-0626-11A-01R-0344-07	ACTB	0.185666666666667
TCGA-08-0626-11A-01R-0344-07	ACTBL1	-2.617
TCGA-08-0626-11A-01R-0344-07	ACTC1	0.729153846153846
TCGA-08-0626-11A-01R-0344-07	ACTG1	0.0351428571428571
TCGA-08-0626-11A-01R-0344-07	ACTG2	-1.37723076923077
TCGA-08-0626-11A-01R-0344-07	ACTL6A	-2.44625
TCGA-08-0626-11A-01R-0344-07	ACTL6B	3.173875
TCGA-08-0626-11A-01R-0344-07	ACTL7A	-0.0188
TCGA-08-0626-11A-01R-0344-07	ACTL7B	0.3286
TCGA-08-0626-11A-01R-0344-07	ACTL8	-2.93
TCGA-08-0626-11A-01R-0344-07	ACTN1	-0.315923076923077
TCGA-08-0626-11A-01R-0344-07	ACTN2	6.4504
TCGA-08-0626-11A-01R-0344-07	ACTN3	0.467
TCGA-08-0626-11A-01R-0344-07	ACTN4	-0.449555555555555
TCGA-08-0626-11A-01R-0344-07	ACTR10	0.9415
TCGA-08-0626-11A-01R-0344-07	ACTR1A	1.10272222222222
TCGA-08-0626-11A-01R-0344-07	ACTR1B	0.2624
TCGA-08-0626-11A-01R-0344-07	ACTR2	-0.113384615384615
TCGA-08-0626-11A-01R-0344-07	ACTR3	-0.6983
TCGA-08-0626-11A-01R-0344-07	ACTR3B	2.0277
TCGA-08-0626-11A-01R-0344-07	ACTR5	-1.2388
TCGA-08-0626-11A-01R-0344-07	ACTR6	0.7788
TCGA-08-0626-11A-01R-0344-07	ACTR8	0.3268
TCGA-08-0626-11A-01R-0344-07	ACTRT1	0.187666666666667
TCGA-08-0626-11A-01R-0344-07	ACTRT2	0.109333333333333
TCGA-08-0626-11A-01R-0344-07	ACVR1	0.463375
TCGA-08-0626-11A-01R-0344-07	ACVR1B	1.167375
TCGA-08-0626-11A-01R-0344-07	ACVR1C	4.10975
TCGA-08-0626-11A-01R-0344-07	ACVR2A	0.92725
TCGA-08-0626-11A-01R-0344-07	ACVR2B	-0.628833333333333
TCGA-08-0626-11A-01R-0344-07	ACVRL1	1.52361538461538
TCGA-08-0626-11A-01R-0344-07	ACY1	-1.3324
TCGA-08-0626-11A-01R-0344-07	ACY1L2	-0.723
TCGA-08-0626-11A-01R-0344-07	ACY3	1.2434
TCGA-08-0626-11A-01R-0344-07	ACYP1	0.5514
TCGA-08-0626-11A-01R-0344-07	ACYP2	1.81072727272727
TCGA-08-0626-11A-01R-0344-07	ADA	-3.662
TCGA-08-0626-11A-01R-0344-07	ADAD1	0.2908
TCGA-08-0626-11A-01R-0344-07	ADAD2	3.8832
TCGA-08-0626-11A-01R-0344-07	ADAL	0.5016
TCGA-08-0626-11A-01R-0344-07	ADAM10	-1.3896
TCGA-08-0626-11A-01R-0344-07	ADAM11	2.998125
TCGA-08-0626-11A-01R-0344-07	ADAM12	-2.65491666666667
TCGA-08-0626-11A-01R-0344-07	ADAM15	-1.615125
TCGA-08-0626-11A-01R-0344-07	ADAM17	-0.0501
TCGA-08-0626-11A-01R-0344-07	ADAM18	0.294833333333333
TCGA-08-0626-11A-01R-0344-07	ADAM19	0.521846153846154
TCGA-08-0626-11A-01R-0344-07	ADAM2	-1.98325
TCGA-08-0626-11A-01R-0344-07	ADAM20	1.023
TCGA-08-0626-11A-01R-0344-07	ADAM21	0.516333333333333
TCGA-08-0626-11A-01R-0344-07	ADAM22	0.4367
TCGA-08-0626-11A-01R-0344-07	ADAM23	0.508
TCGA-08-0626-11A-01R-0344-07	ADAM28	1.68833333333333
TCGA-08-0626-11A-01R-0344-07	ADAM29	0.5222
TCGA-08-0626-11A-01R-0344-07	ADAM30	-0.1578
TCGA-08-0626-11A-01R-0344-07	ADAM32	-0.0506666666666667
TCGA-08-0626-11A-01R-0344-07	ADAM33	0.167333333333333
TCGA-08-0626-11A-01R-0344-07	ADAM5P	0.224
TCGA-08-0626-11A-01R-0344-07	ADAM7	0.430333333333333
TCGA-08-0626-11A-01R-0344-07	ADAM8	-0.974454545454545
TCGA-08-0626-11A-01R-0344-07	ADAM9	-1.4489375
TCGA-08-0626-11A-01R-0344-07	ADAMDEC1	0.264
TCGA-08-0626-11A-01R-0344-07	ADAMTS1	-2.56361538461538
TCGA-08-0626-11A-01R-0344-07	ADAMTS10	0.724375
TCGA-08-0626-11A-01R-0344-07	ADAMTS12	-1.0845
TCGA-08-0626-11A-01R-0344-07	ADAMTS13	0.0726363636363636
TCGA-08-0626-11A-01R-0344-07	ADAMTS14	-0.4355
TCGA-08-0626-11A-01R-0344-07	ADAMTS15	0.246666666666667
TCGA-08-0626-11A-01R-0344-07	ADAMTS16	0.904909090909091
TCGA-08-0626-11A-01R-0344-07	ADAMTS17	-0.149
TCGA-08-0626-11A-01R-0344-07	ADAMTS18	0.568875
TCGA-08-0626-11A-01R-0344-07	ADAMTS19	-0.2212
TCGA-08-0626-11A-01R-0344-07	ADAMTS2	-0.592533333333333
TCGA-08-0626-11A-01R-0344-07	ADAMTS20	0.3152
TCGA-08-0626-11A-01R-0344-07	ADAMTS3	0.505692307692308
TCGA-08-0626-11A-01R-0344-07	ADAMTS4	0.857
TCGA-08-0626-11A-01R-0344-07	ADAMTS5	-0.1098
TCGA-08-0626-11A-01R-0344-07	ADAMTS6	-1.349375
TCGA-08-0626-11A-01R-0344-07	ADAMTS7	0.432846153846154
TCGA-08-0626-11A-01R-0344-07	ADAMTS8	2.6188
TCGA-08-0626-11A-01R-0344-07	ADAMTS9	-0.308307692307692
TCGA-08-0626-11A-01R-0344-07	ADAMTSL1	-1.034
TCGA-08-0626-11A-01R-0344-07	ADAMTSL2	2.102375
TCGA-08-0626-11A-01R-0344-07	ADAMTSL3	1.46053846153846
TCGA-08-0626-11A-01R-0344-07	ADAMTSL4	-3.28575
TCGA-08-0626-11A-01R-0344-07	ADAMTSL5	-0.338357142857143
TCGA-08-0626-11A-01R-0344-07	ADAR	0.21
TCGA-08-0626-11A-01R-0344-07	ADARB1	0.2091
TCGA-08-0626-11A-01R-0344-07	ADARB2	3.89114285714286
TCGA-08-0626-11A-01R-0344-07	ADAT1	-0.705846153846154
TCGA-08-0626-11A-01R-0344-07	ADAT2	-2.69675
TCGA-08-0626-11A-01R-0344-07	ADAT3	-0.09525
TCGA-08-0626-11A-01R-0344-07	ADC	2.084875
TCGA-08-0626-11A-01R-0344-07	ADCK1	-0.1802
TCGA-08-0626-11A-01R-0344-07	ADCK2	-0.00100000000000004
TCGA-08-0626-11A-01R-0344-07	ADCK4	-0.87825
TCGA-08-0626-11A-01R-0344-07	ADCK5	-0.137
TCGA-08-0626-11A-01R-0344-07	ADCY1	0.818625
TCGA-08-0626-11A-01R-0344-07	ADCY2	4.412125
TCGA-08-0626-11A-01R-0344-07	ADCY3	0.886
TCGA-08-0626-11A-01R-0344-07	ADCY4	2.308375
TCGA-08-0626-11A-01R-0344-07	ADCY5	2.06781818181818
TCGA-08-0626-11A-01R-0344-07	ADCY6	-0.729
TCGA-08-0626-11A-01R-0344-07	ADCY7	-0.740692307692308
TCGA-08-0626-11A-01R-0344-07	ADCY8	2.54875
TCGA-08-0626-11A-01R-0344-07	ADCY9	0.0618181818181818
TCGA-08-0626-11A-01R-0344-07	ADCYAP1	5.15675
TCGA-08-0626-11A-01R-0344-07	ADCYAP1R1	1.51933333333333
TCGA-08-0626-11A-01R-0344-07	ADD1	1.58983333333333
TCGA-08-0626-11A-01R-0344-07	ADD2	0.691916666666667
TCGA-08-0626-11A-01R-0344-07	ADD3	2.3861
TCGA-08-0626-11A-01R-0344-07	ADFP	-2.122
TCGA-08-0626-11A-01R-0344-07	ADH1A	0.227666666666667
TCGA-08-0626-11A-01R-0344-07	ADH1B	0.607888888888889
TCGA-08-0626-11A-01R-0344-07	ADH1C	1.63766666666667
TCGA-08-0626-11A-01R-0344-07	ADH4	-2.6812
TCGA-08-0626-11A-01R-0344-07	ADH5	-0.268666666666667
TCGA-08-0626-11A-01R-0344-07	ADH6	-2.553125
TCGA-08-0626-11A-01R-0344-07	ADH7	0.4364
TCGA-08-0626-11A-01R-0344-07	ADHFE1	2.7532
TCGA-08-0626-11A-01R-0344-07	ADI1	-0.0258
TCGA-08-0626-11A-01R-0344-07	ADIG	0.749666666666667
TCGA-08-0626-11A-01R-0344-07	ADIPOQ	0.424125
TCGA-08-0626-11A-01R-0344-07	ADIPOR1	-0.195125
TCGA-08-0626-11A-01R-0344-07	ADIPOR2	0.5715
TCGA-08-0626-11A-01R-0344-07	ADK	-1.16618181818182
TCGA-08-0626-11A-01R-0344-07	ADM	-2.659
TCGA-08-0626-11A-01R-0344-07	ADM2	-0.70075
TCGA-08-0626-11A-01R-0344-07	ADMR	0.454333333333333
TCGA-08-0626-11A-01R-0344-07	ADNP	-0.4048
TCGA-08-0626-11A-01R-0344-07	ADNP2	0.0434
TCGA-08-0626-11A-01R-0344-07	ADORA1	1.2094
TCGA-08-0626-11A-01R-0344-07	ADORA2A	-1.2585
TCGA-08-0626-11A-01R-0344-07	ADORA2B	-0.17825
TCGA-08-0626-11A-01R-0344-07	ADORA3	4.288375
TCGA-08-0626-11A-01R-0344-07	ADPGK	-1.4776
TCGA-08-0626-11A-01R-0344-07	ADPRH	0.218875
TCGA-08-0626-11A-01R-0344-07	ADPRHL1	0.90525
TCGA-08-0626-11A-01R-0344-07	ADPRHL2	-0.4558
TCGA-08-0626-11A-01R-0344-07	ADRA1A	1.0812
TCGA-08-0626-11A-01R-0344-07	ADRA1B	3.023
TCGA-08-0626-11A-01R-0344-07	ADRA1D	0.452333333333333
TCGA-08-0626-11A-01R-0344-07	ADRA2A	4.12025
TCGA-08-0626-11A-01R-0344-07	ADRA2B	0.30925
TCGA-08-0626-11A-01R-0344-07	ADRA2C	-0.010375
TCGA-08-0626-11A-01R-0344-07	ADRB1	2.835125
TCGA-08-0626-11A-01R-0344-07	ADRB2	0.4868
TCGA-08-0626-11A-01R-0344-07	ADRB3	0.235
TCGA-08-0626-11A-01R-0344-07	ADRBK1	0.2283
TCGA-08-0626-11A-01R-0344-07	ADRBK2	1.924
TCGA-08-0626-11A-01R-0344-07	ADRM1	-0.70125
TCGA-08-0626-11A-01R-0344-07	ADSL	-1.36671428571429
TCGA-08-0626-11A-01R-0344-07	ADSS	-0.242875
TCGA-08-0626-11A-01R-0344-07	ADSSL1	-0.829875
TCGA-08-0626-11A-01R-0344-07	AEBP1	-0.7907
TCGA-08-0626-11A-01R-0344-07	AEBP2	0.0566666666666667
TCGA-08-0626-11A-01R-0344-07	AES	1.56022222222222
TCGA-08-0626-11A-01R-0344-07	AFAP1	1.1424
TCGA-08-0626-11A-01R-0344-07	AFAP1L1	-0.78675
TCGA-08-0626-11A-01R-0344-07	AFAP1L2	1.4445
TCGA-08-0626-11A-01R-0344-07	AFAR3	-1.1268
TCGA-08-0626-11A-01R-0344-07	AFF1	-0.277727272727273
TCGA-08-0626-11A-01R-0344-07	AFF2	3.705625
TCGA-08-0626-11A-01R-0344-07	AFF3	0.780473684210526
TCGA-08-0626-11A-01R-0344-07	AFF4	-0.254052631578947
TCGA-08-0626-11A-01R-0344-07	AFG3L1	-1.549625
TCGA-08-0626-11A-01R-0344-07	AFG3L2	-0.34125
TCGA-08-0626-11A-01R-0344-07	AFM	-0.635
TCGA-08-0626-11A-01R-0344-07	AFMID	-2.1576
TCGA-08-0626-11A-01R-0344-07	AFP	-4.4715
TCGA-08-0626-11A-01R-0344-07	AFTPH	0.911190476190476
TCGA-08-0626-11A-01R-0344-07	AGA	-1.908
TCGA-08-0626-11A-01R-0344-07	AGBL2	-2.58
TCGA-08-0626-11A-01R-0344-07	AGBL3	1.3918
TCGA-08-0626-11A-01R-0344-07	AGBL5	-0.8835625
TCGA-08-0626-11A-01R-0344-07	AGER	-0.829125
TCGA-08-0626-11A-01R-0344-07	AGGF1	0.512944444444444
TCGA-08-0626-11A-01R-0344-07	AGK	-0.188727272727273
TCGA-08-0626-11A-01R-0344-07	AGL	0.350181818181818
TCGA-08-0626-11A-01R-0344-07	AGMAT	-1.821875
TCGA-08-0626-11A-01R-0344-07	AGPAT1	0.767285714285714
TCGA-08-0626-11A-01R-0344-07	AGPAT2	-2.127625
TCGA-08-0626-11A-01R-0344-07	AGPAT3	0.741733333333333
TCGA-08-0626-11A-01R-0344-07	AGPAT4	2.34361538461538
TCGA-08-0626-11A-01R-0344-07	AGPAT5	-0.566384615384615
TCGA-08-0626-11A-01R-0344-07	AGPAT6	-1.6325
TCGA-08-0626-11A-01R-0344-07	AGPAT7	0.550875
TCGA-08-0626-11A-01R-0344-07	AGPS	-1.715
TCGA-08-0626-11A-01R-0344-07	AGR2	-3.76918181818182
TCGA-08-0626-11A-01R-0344-07	AGR3	-4.83
TCGA-08-0626-11A-01R-0344-07	AGRN	-0.6785
TCGA-08-0626-11A-01R-0344-07	AGRP	0.721625
TCGA-08-0626-11A-01R-0344-07	AGT	1.7012
TCGA-08-0626-11A-01R-0344-07	AGTPBP1	1.84575
TCGA-08-0626-11A-01R-0344-07	AGTR1	0.082
TCGA-08-0626-11A-01R-0344-07	AGTR2	0.5146
TCGA-08-0626-11A-01R-0344-07	AGTRAP	-1.2736
TCGA-08-0626-11A-01R-0344-07	AGTRL1	0.835125
TCGA-08-0626-11A-01R-0344-07	AGXT	-2.064125
TCGA-08-0626-11A-01R-0344-07	AGXT2	-0.170375
TCGA-08-0626-11A-01R-0344-07	AGXT2L1	7.5244
TCGA-08-0626-11A-01R-0344-07	AGXT2L2	-1.5818
TCGA-08-0626-11A-01R-0344-07	AHCTF1	-0.217461538461538
TCGA-08-0626-11A-01R-0344-07	AHCY	-1.9392
TCGA-08-0626-11A-01R-0344-07	AHCYL1	1.5884375
TCGA-08-0626-11A-01R-0344-07	AHDC1	0.118666666666667
TCGA-08-0626-11A-01R-0344-07	AHI1	0.4170625
TCGA-08-0626-11A-01R-0344-07	AHNAK	-1.28137037037037
TCGA-08-0626-11A-01R-0344-07	AHNAK2	0.467933333333333
TCGA-08-0626-11A-01R-0344-07	AHR	-1.84675
TCGA-08-0626-11A-01R-0344-07	AHRR	-2.1412
TCGA-08-0626-11A-01R-0344-07	AHSA1	-1.0018
TCGA-08-0626-11A-01R-0344-07	AHSA2	-2.6624
TCGA-08-0626-11A-01R-0344-07	AHSG	-5.21658333333333
TCGA-08-0626-11A-01R-0344-07	AICDA	-0.692666666666667
TCGA-08-0626-11A-01R-0344-07	AIF1	0.255125
TCGA-08-0626-11A-01R-0344-07	AIFM1	-0.8026
TCGA-08-0626-11A-01R-0344-07	AIFM2	-1.3245
TCGA-08-0626-11A-01R-0344-07	AIFM3	4.1882
TCGA-08-0626-11A-01R-0344-07	AIG1	1.8626
TCGA-08-0626-11A-01R-0344-07	AIM1	-3.5302
TCGA-08-0626-11A-01R-0344-07	AIM1L	-1.37995238095238
TCGA-08-0626-11A-01R-0344-07	AIM2	0.279
TCGA-08-0626-11A-01R-0344-07	AIP	-0.2697
TCGA-08-0626-11A-01R-0344-07	AIPL1	0.4935
TCGA-08-0626-11A-01R-0344-07	AIRE	0.56525
TCGA-08-0626-11A-01R-0344-07	AJAP1	0.0412307692307692
TCGA-08-0626-11A-01R-0344-07	AK1	1.13836363636364
TCGA-08-0626-11A-01R-0344-07	AK2	-2.34584210526316
TCGA-08-0626-11A-01R-0344-07	AK3	0.00987499999999996
TCGA-08-0626-11A-01R-0344-07	AK3L1	0.5422
TCGA-08-0626-11A-01R-0344-07	AK5	6.2051
TCGA-08-0626-11A-01R-0344-07	AK7	-0.4706
TCGA-08-0626-11A-01R-0344-07	AKAP1	0.2115
TCGA-08-0626-11A-01R-0344-07	AKAP10	0.1658
TCGA-08-0626-11A-01R-0344-07	AKAP11	3.1382
TCGA-08-0626-11A-01R-0344-07	AKAP12	1.67264285714286
TCGA-08-0626-11A-01R-0344-07	AKAP13	0.933421052631579
