barcode	gene symbol	value
TCGA-06-1804-01A-01R-1700-07	ABCA12	-2.876
TCGA-06-1804-01A-01R-1700-07	ABCA13	2.21463636363636
TCGA-06-1804-01A-01R-1700-07	ABCA2	0.242
TCGA-06-1804-01A-01R-1700-07	ABCA3	1.757
TCGA-06-1804-01A-01R-1700-07	ABCA4	-0.728444444444444
TCGA-06-1804-01A-01R-1700-07	ABCA5	0.6784
TCGA-06-1804-01A-01R-1700-07	ABCA6	3.52684615384615
TCGA-06-1804-01A-01R-1700-07	ABCA7	-1.0248
TCGA-06-1804-01A-01R-1700-07	ABCA8	4.461
TCGA-06-1804-01A-01R-1700-07	ABCA9	2.38
TCGA-06-1804-01A-01R-1700-07	ABCB1	2.11718181818182
TCGA-06-1804-01A-01R-1700-07	ABCB10	-0.541666666666667
TCGA-06-1804-01A-01R-1700-07	ABCB11	-0.0813333333333333
TCGA-06-1804-01A-01R-1700-07	ABCB4	-0.0414
TCGA-06-1804-01A-01R-1700-07	ABCB5	-0.0943333333333333
TCGA-06-1804-01A-01R-1700-07	ABCB6	0.320307692307692
TCGA-06-1804-01A-01R-1700-07	ABCB7	-0.037
TCGA-06-1804-01A-01R-1700-07	ABCB8	0.43075
TCGA-06-1804-01A-01R-1700-07	ABCB9	0.073875
TCGA-06-1804-01A-01R-1700-07	ABCC1	-2.22325
TCGA-06-1804-01A-01R-1700-07	ABCC10	-0.7228
TCGA-06-1804-01A-01R-1700-07	ABCC11	1.928
TCGA-06-1804-01A-01R-1700-07	ABCC12	1.2785
TCGA-06-1804-01A-01R-1700-07	ABCC13	-0.31
TCGA-06-1804-01A-01R-1700-07	ABCC2	-5.16544444444444
TCGA-06-1804-01A-01R-1700-07	ABCC3	0.254454545454545
TCGA-06-1804-01A-01R-1700-07	ABCC4	-1.21025
TCGA-06-1804-01A-01R-1700-07	ABCC5	-0.59
TCGA-06-1804-01A-01R-1700-07	ABCC6	-0.826222222222222
TCGA-06-1804-01A-01R-1700-07	ABCC8	4.4252
TCGA-06-1804-01A-01R-1700-07	ABCC9	4.16472727272727
TCGA-06-1804-01A-01R-1700-07	ABCD1	-0.599666666666667
TCGA-06-1804-01A-01R-1700-07	ABCD2	3.49583333333333
TCGA-06-1804-01A-01R-1700-07	ABCD3	0.981785714285714
TCGA-06-1804-01A-01R-1700-07	ABCD4	0.454625
TCGA-06-1804-01A-01R-1700-07	ABCE1	-0.5936
TCGA-06-1804-01A-01R-1700-07	ABCF1	-0.157076923076923
TCGA-06-1804-01A-01R-1700-07	ABCF2	-0.0204545454545455
TCGA-06-1804-01A-01R-1700-07	ABCF3	0.70775
TCGA-06-1804-01A-01R-1700-07	ABCG1	-0.511
TCGA-06-1804-01A-01R-1700-07	ABCG2	1.146
TCGA-06-1804-01A-01R-1700-07	ABCG4	0.776333333333333
TCGA-06-1804-01A-01R-1700-07	ABCG5	-5.064
TCGA-06-1804-01A-01R-1700-07	ABCG8	0.4625
TCGA-06-1804-01A-01R-1700-07	ABHD1	1.129
TCGA-06-1804-01A-01R-1700-07	ABHD10	0.539076923076923
TCGA-06-1804-01A-01R-1700-07	ABHD11	0.143461538461538
TCGA-06-1804-01A-01R-1700-07	ABHD12	1.06430769230769
TCGA-06-1804-01A-01R-1700-07	ABHD12B	-1.9698
TCGA-06-1804-01A-01R-1700-07	ABHD13	-0.206230769230769
TCGA-06-1804-01A-01R-1700-07	ABHD14A	0.6694
TCGA-06-1804-01A-01R-1700-07	ABHD14B	-0.2617
TCGA-06-1804-01A-01R-1700-07	ABHD2	-0.532607142857143
TCGA-06-1804-01A-01R-1700-07	ABHD3	-0.3172
TCGA-06-1804-01A-01R-1700-07	ABHD4	0.533
TCGA-06-1804-01A-01R-1700-07	ABHD5	-0.4096
TCGA-06-1804-01A-01R-1700-07	ABHD6	0.7608
TCGA-06-1804-01A-01R-1700-07	ABHD7	1.1734
TCGA-06-1804-01A-01R-1700-07	ABHD8	-0.1686
TCGA-06-1804-01A-01R-1700-07	ABHD9	1.01933333333333
TCGA-06-1804-01A-01R-1700-07	ABI1	0.7965
TCGA-06-1804-01A-01R-1700-07	ABI2	0.263
TCGA-06-1804-01A-01R-1700-07	ABI3	2.391
TCGA-06-1804-01A-01R-1700-07	ABI3BP	2.3952
TCGA-06-1804-01A-01R-1700-07	ABL1	-0.87832
TCGA-06-1804-01A-01R-1700-07	ABL2	-0.644333333333333
TCGA-06-1804-01A-01R-1700-07	ABLIM1	1.0515
TCGA-06-1804-01A-01R-1700-07	ABLIM2	2.8128
TCGA-06-1804-01A-01R-1700-07	ABLIM3	-0.00607692307692306
TCGA-06-1804-01A-01R-1700-07	ABO	-0.140125
TCGA-06-1804-01A-01R-1700-07	ABP1	0.0414545454545455
TCGA-06-1804-01A-01R-1700-07	ABR	2.5542
TCGA-06-1804-01A-01R-1700-07	ABRA	0.5764
TCGA-06-1804-01A-01R-1700-07	ABT1	-2.152
TCGA-06-1804-01A-01R-1700-07	ABTB1	0.418125
TCGA-06-1804-01A-01R-1700-07	ABTB2	-1.3314
TCGA-06-1804-01A-01R-1700-07	ACAA1	0.543615384615385
TCGA-06-1804-01A-01R-1700-07	ACAA2	1.01727272727273
TCGA-06-1804-01A-01R-1700-07	ACACA	-0.602625
TCGA-06-1804-01A-01R-1700-07	ACACB	0.8452
TCGA-06-1804-01A-01R-1700-07	ACAD10	-0.442125
TCGA-06-1804-01A-01R-1700-07	ACAD11	0.576071428571429
TCGA-06-1804-01A-01R-1700-07	ACAD8	1.6996
TCGA-06-1804-01A-01R-1700-07	ACAD9	-0.0564
TCGA-06-1804-01A-01R-1700-07	ACADL	5.08575
TCGA-06-1804-01A-01R-1700-07	ACADM	0.651727272727273
TCGA-06-1804-01A-01R-1700-07	ACADS	-1.02964285714286
TCGA-06-1804-01A-01R-1700-07	ACADSB	-0.437666666666667
TCGA-06-1804-01A-01R-1700-07	ACADVL	0.33625
TCGA-06-1804-01A-01R-1700-07	ACAN	-0.139666666666667
TCGA-06-1804-01A-01R-1700-07	ACAT1	-0.144833333333333
TCGA-06-1804-01A-01R-1700-07	ACBD3	-0.311769230769231
TCGA-06-1804-01A-01R-1700-07	ACBD4	-0.0927272727272727
TCGA-06-1804-01A-01R-1700-07	ACBD5	0.8025
TCGA-06-1804-01A-01R-1700-07	ACBD6	-0.0872
TCGA-06-1804-01A-01R-1700-07	ACCN1	1.34175
TCGA-06-1804-01A-01R-1700-07	ACCN2	3.0416
TCGA-06-1804-01A-01R-1700-07	ACCN3	0.455666666666667
TCGA-06-1804-01A-01R-1700-07	ACCN4	-0.028625
TCGA-06-1804-01A-01R-1700-07	ACCN5	-0.155
TCGA-06-1804-01A-01R-1700-07	ACD	0.0115
TCGA-06-1804-01A-01R-1700-07	ACE	0.0698
TCGA-06-1804-01A-01R-1700-07	ACE2	1.8834
TCGA-06-1804-01A-01R-1700-07	ACF	-3.8522
TCGA-06-1804-01A-01R-1700-07	ACHE	1.038875
TCGA-06-1804-01A-01R-1700-07	ACIN1	-1.167875
TCGA-06-1804-01A-01R-1700-07	ACLY	-0.942454545454546
TCGA-06-1804-01A-01R-1700-07	ACMSD	1.4184
TCGA-06-1804-01A-01R-1700-07	ACN9	0.0098
TCGA-06-1804-01A-01R-1700-07	ACO1	-0.914875
TCGA-06-1804-01A-01R-1700-07	ACOT11	0.420157894736842
TCGA-06-1804-01A-01R-1700-07	ACOT12	1.3132
TCGA-06-1804-01A-01R-1700-07	ACOT2	0.6585
TCGA-06-1804-01A-01R-1700-07	ACOT4	0.27
TCGA-06-1804-01A-01R-1700-07	ACOT6	1.8472
TCGA-06-1804-01A-01R-1700-07	ACOT7	-2.53690909090909
TCGA-06-1804-01A-01R-1700-07	ACOT8	0.69
TCGA-06-1804-01A-01R-1700-07	ACOT9	-1.014625
TCGA-06-1804-01A-01R-1700-07	ACOX1	0.732071428571428
TCGA-06-1804-01A-01R-1700-07	ACOX2	2.24525
TCGA-06-1804-01A-01R-1700-07	ACOX3	0.683363636363636
TCGA-06-1804-01A-01R-1700-07	ACP1	-0.110375
TCGA-06-1804-01A-01R-1700-07	ACP2	-0.6075
TCGA-06-1804-01A-01R-1700-07	ACP5	-3.224875
TCGA-06-1804-01A-01R-1700-07	ACP6	-1.019875
TCGA-06-1804-01A-01R-1700-07	ACPL2	2.069
TCGA-06-1804-01A-01R-1700-07	ACPP	0.159307692307692
TCGA-06-1804-01A-01R-1700-07	ACPT	0.168875
TCGA-06-1804-01A-01R-1700-07	ACR	0.986461538461539
TCGA-06-1804-01A-01R-1700-07	ACRBP	-1.7098
TCGA-06-1804-01A-01R-1700-07	ACRC	1.5784
TCGA-06-1804-01A-01R-1700-07	ACRV1	-0.216625
TCGA-06-1804-01A-01R-1700-07	ACSBG1	2.9306
TCGA-06-1804-01A-01R-1700-07	ACSBG2	0.8016
TCGA-06-1804-01A-01R-1700-07	ACSL1	0.3352
TCGA-06-1804-01A-01R-1700-07	ACSL3	-0.4207
TCGA-06-1804-01A-01R-1700-07	ACSL4	-0.588
TCGA-06-1804-01A-01R-1700-07	ACSL5	-0.385625
TCGA-06-1804-01A-01R-1700-07	ACSL6	2.84590909090909
TCGA-06-1804-01A-01R-1700-07	ACSM1	-0.918
TCGA-06-1804-01A-01R-1700-07	ACSM2A	-1.0556
TCGA-06-1804-01A-01R-1700-07	ACSM2B	-2.3666
TCGA-06-1804-01A-01R-1700-07	ACSM3	-4.85533333333333
TCGA-06-1804-01A-01R-1700-07	ACSS1	1.2658
TCGA-06-1804-01A-01R-1700-07	ACSS2	-1.7965
TCGA-06-1804-01A-01R-1700-07	ACTA1	-1.7925
TCGA-06-1804-01A-01R-1700-07	ACTA2	1.1305
TCGA-06-1804-01A-01R-1700-07	ACTB	0.461714285714286
TCGA-06-1804-01A-01R-1700-07	ACTBL1	-3.3632
TCGA-06-1804-01A-01R-1700-07	ACTC1	-0.322769230769231
TCGA-06-1804-01A-01R-1700-07	ACTG1	-0.114428571428571
TCGA-06-1804-01A-01R-1700-07	ACTG2	-2.33061538461538
TCGA-06-1804-01A-01R-1700-07	ACTL6A	-0.711625
TCGA-06-1804-01A-01R-1700-07	ACTL6B	1.2635
TCGA-06-1804-01A-01R-1700-07	ACTL7A	-0.109
TCGA-06-1804-01A-01R-1700-07	ACTL7B	-0.3088
TCGA-06-1804-01A-01R-1700-07	ACTL8	-3.963875
TCGA-06-1804-01A-01R-1700-07	ACTN1	-0.410769230769231
TCGA-06-1804-01A-01R-1700-07	ACTN2	4.5574
TCGA-06-1804-01A-01R-1700-07	ACTN3	-0.292333333333333
TCGA-06-1804-01A-01R-1700-07	ACTN4	-1.05766666666667
TCGA-06-1804-01A-01R-1700-07	ACTR10	0.65525
TCGA-06-1804-01A-01R-1700-07	ACTR1A	-0.473888888888889
TCGA-06-1804-01A-01R-1700-07	ACTR1B	-0.7124
TCGA-06-1804-01A-01R-1700-07	ACTR2	-0.518461538461539
TCGA-06-1804-01A-01R-1700-07	ACTR3	-0.7309
TCGA-06-1804-01A-01R-1700-07	ACTR3B	0.766
TCGA-06-1804-01A-01R-1700-07	ACTR5	-0.382
TCGA-06-1804-01A-01R-1700-07	ACTR6	0.6256
TCGA-06-1804-01A-01R-1700-07	ACTR8	0.4704
TCGA-06-1804-01A-01R-1700-07	ACTRT1	-0.141333333333333
TCGA-06-1804-01A-01R-1700-07	ACTRT2	0.2055
TCGA-06-1804-01A-01R-1700-07	ACVR1	0.5265
TCGA-06-1804-01A-01R-1700-07	ACVR1B	0.145
TCGA-06-1804-01A-01R-1700-07	ACVR1C	2.768
TCGA-06-1804-01A-01R-1700-07	ACVR2A	0.804125
TCGA-06-1804-01A-01R-1700-07	ACVR2B	-1.72455555555556
TCGA-06-1804-01A-01R-1700-07	ACVRL1	1.52961538461538
TCGA-06-1804-01A-01R-1700-07	ACY1	-1.1264
TCGA-06-1804-01A-01R-1700-07	ACY1L2	0.0613333333333333
TCGA-06-1804-01A-01R-1700-07	ACY3	0.4204
TCGA-06-1804-01A-01R-1700-07	ACYP1	0.0718
TCGA-06-1804-01A-01R-1700-07	ACYP2	2.36790909090909
TCGA-06-1804-01A-01R-1700-07	ADA	-3.7024
TCGA-06-1804-01A-01R-1700-07	ADAD1	-0.0452
TCGA-06-1804-01A-01R-1700-07	ADAD2	2.9154
TCGA-06-1804-01A-01R-1700-07	ADAL	-0.0404
TCGA-06-1804-01A-01R-1700-07	ADAM10	-0.3128
TCGA-06-1804-01A-01R-1700-07	ADAM11	0.031
TCGA-06-1804-01A-01R-1700-07	ADAM12	-1.37108333333333
TCGA-06-1804-01A-01R-1700-07	ADAM15	-1.7389375
TCGA-06-1804-01A-01R-1700-07	ADAM17	1.218
TCGA-06-1804-01A-01R-1700-07	ADAM18	0.0838
TCGA-06-1804-01A-01R-1700-07	ADAM19	0.177846153846154
TCGA-06-1804-01A-01R-1700-07	ADAM2	-2.385375
TCGA-06-1804-01A-01R-1700-07	ADAM20	1.8246
TCGA-06-1804-01A-01R-1700-07	ADAM21	0.518333333333333
TCGA-06-1804-01A-01R-1700-07	ADAM22	1.8828
TCGA-06-1804-01A-01R-1700-07	ADAM23	-1.25533333333333
TCGA-06-1804-01A-01R-1700-07	ADAM28	3.2535
TCGA-06-1804-01A-01R-1700-07	ADAM29	-0.4604
TCGA-06-1804-01A-01R-1700-07	ADAM30	0.679
TCGA-06-1804-01A-01R-1700-07	ADAM32	0.0503333333333333
TCGA-06-1804-01A-01R-1700-07	ADAM33	-0.0866666666666667
TCGA-06-1804-01A-01R-1700-07	ADAM5P	1.35666666666667
TCGA-06-1804-01A-01R-1700-07	ADAM7	0.378
TCGA-06-1804-01A-01R-1700-07	ADAM8	-0.135454545454545
TCGA-06-1804-01A-01R-1700-07	ADAM9	-0.208
TCGA-06-1804-01A-01R-1700-07	ADAMDEC1	2.5748
TCGA-06-1804-01A-01R-1700-07	ADAMTS1	-2.44607692307692
TCGA-06-1804-01A-01R-1700-07	ADAMTS10	0.665375
TCGA-06-1804-01A-01R-1700-07	ADAMTS12	-0.075375
TCGA-06-1804-01A-01R-1700-07	ADAMTS13	1.00463636363636
TCGA-06-1804-01A-01R-1700-07	ADAMTS14	-0.9172
TCGA-06-1804-01A-01R-1700-07	ADAMTS15	-0.303666666666667
TCGA-06-1804-01A-01R-1700-07	ADAMTS16	-0.178454545454545
TCGA-06-1804-01A-01R-1700-07	ADAMTS17	-0.282666666666667
TCGA-06-1804-01A-01R-1700-07	ADAMTS18	2.422625
TCGA-06-1804-01A-01R-1700-07	ADAMTS19	-0.2258
TCGA-06-1804-01A-01R-1700-07	ADAMTS2	-0.8442
TCGA-06-1804-01A-01R-1700-07	ADAMTS20	-0.3734
TCGA-06-1804-01A-01R-1700-07	ADAMTS3	1.49776923076923
TCGA-06-1804-01A-01R-1700-07	ADAMTS4	-0.104777777777778
TCGA-06-1804-01A-01R-1700-07	ADAMTS5	-0.8768
TCGA-06-1804-01A-01R-1700-07	ADAMTS6	1.514
TCGA-06-1804-01A-01R-1700-07	ADAMTS7	-0.368923076923077
TCGA-06-1804-01A-01R-1700-07	ADAMTS8	-0.0706
TCGA-06-1804-01A-01R-1700-07	ADAMTS9	1.03176923076923
TCGA-06-1804-01A-01R-1700-07	ADAMTSL1	-0.373944444444444
TCGA-06-1804-01A-01R-1700-07	ADAMTSL2	0.752
TCGA-06-1804-01A-01R-1700-07	ADAMTSL3	1.26669230769231
TCGA-06-1804-01A-01R-1700-07	ADAMTSL4	-2.041375
TCGA-06-1804-01A-01R-1700-07	ADAMTSL5	-0.852928571428572
TCGA-06-1804-01A-01R-1700-07	ADAR	0.6472
TCGA-06-1804-01A-01R-1700-07	ADARB1	-0.7523
TCGA-06-1804-01A-01R-1700-07	ADARB2	2.01
TCGA-06-1804-01A-01R-1700-07	ADAT1	-0.223769230769231
TCGA-06-1804-01A-01R-1700-07	ADAT2	-1.957875
TCGA-06-1804-01A-01R-1700-07	ADAT3	-0.7035
TCGA-06-1804-01A-01R-1700-07	ADC	1.54325
TCGA-06-1804-01A-01R-1700-07	ADCK1	-1.1246
TCGA-06-1804-01A-01R-1700-07	ADCK2	-0.0383846153846154
TCGA-06-1804-01A-01R-1700-07	ADCK4	-0.430875
TCGA-06-1804-01A-01R-1700-07	ADCK5	-0.7998
TCGA-06-1804-01A-01R-1700-07	ADCY1	-0.26375
TCGA-06-1804-01A-01R-1700-07	ADCY2	3.91325
TCGA-06-1804-01A-01R-1700-07	ADCY3	0.279
TCGA-06-1804-01A-01R-1700-07	ADCY4	3.295375
TCGA-06-1804-01A-01R-1700-07	ADCY5	-0.184727272727273
TCGA-06-1804-01A-01R-1700-07	ADCY6	0.028875
TCGA-06-1804-01A-01R-1700-07	ADCY7	-0.397384615384615
TCGA-06-1804-01A-01R-1700-07	ADCY8	4.237
TCGA-06-1804-01A-01R-1700-07	ADCY9	0.0146363636363636
TCGA-06-1804-01A-01R-1700-07	ADCYAP1	1.284375
TCGA-06-1804-01A-01R-1700-07	ADCYAP1R1	2.33066666666667
TCGA-06-1804-01A-01R-1700-07	ADD1	0.873666666666667
TCGA-06-1804-01A-01R-1700-07	ADD2	0.06025
TCGA-06-1804-01A-01R-1700-07	ADD3	2.8848
TCGA-06-1804-01A-01R-1700-07	ADFP	-2.9125
TCGA-06-1804-01A-01R-1700-07	ADH1A	-0.268666666666667
TCGA-06-1804-01A-01R-1700-07	ADH1B	0.496428571428571
TCGA-06-1804-01A-01R-1700-07	ADH1C	0.374666666666667
TCGA-06-1804-01A-01R-1700-07	ADH4	-3.8628
TCGA-06-1804-01A-01R-1700-07	ADH5	-0.155866666666667
TCGA-06-1804-01A-01R-1700-07	ADH6	-2.166875
TCGA-06-1804-01A-01R-1700-07	ADH7	-0.8668
TCGA-06-1804-01A-01R-1700-07	ADHFE1	3.7366
TCGA-06-1804-01A-01R-1700-07	ADI1	1.7638
TCGA-06-1804-01A-01R-1700-07	ADIG	1.14533333333333
TCGA-06-1804-01A-01R-1700-07	ADIPOQ	-0.104625
TCGA-06-1804-01A-01R-1700-07	ADIPOR1	-0.3965
TCGA-06-1804-01A-01R-1700-07	ADIPOR2	-0.1629
TCGA-06-1804-01A-01R-1700-07	ADK	-1.30109090909091
TCGA-06-1804-01A-01R-1700-07	ADM	-1.18454545454545
TCGA-06-1804-01A-01R-1700-07	ADM2	-0.644625
TCGA-06-1804-01A-01R-1700-07	ADMR	0.418333333333333
TCGA-06-1804-01A-01R-1700-07	ADNP	0.2954
TCGA-06-1804-01A-01R-1700-07	ADNP2	0.2288
TCGA-06-1804-01A-01R-1700-07	ADORA1	1.4574
TCGA-06-1804-01A-01R-1700-07	ADORA2A	-0.9638
TCGA-06-1804-01A-01R-1700-07	ADORA2B	-1.913625
TCGA-06-1804-01A-01R-1700-07	ADORA3	4.482875
TCGA-06-1804-01A-01R-1700-07	ADPGK	-0.6472
TCGA-06-1804-01A-01R-1700-07	ADPRH	1.207
TCGA-06-1804-01A-01R-1700-07	ADPRHL1	-0.8295
TCGA-06-1804-01A-01R-1700-07	ADPRHL2	0.3584
TCGA-06-1804-01A-01R-1700-07	ADRA1A	1.6764
TCGA-06-1804-01A-01R-1700-07	ADRA1B	0.6688
TCGA-06-1804-01A-01R-1700-07	ADRA1D	-0.0323333333333333
TCGA-06-1804-01A-01R-1700-07	ADRA2A	3.104125
TCGA-06-1804-01A-01R-1700-07	ADRA2B	-0.131875
TCGA-06-1804-01A-01R-1700-07	ADRA2C	-0.77725
TCGA-06-1804-01A-01R-1700-07	ADRB1	0.377625
TCGA-06-1804-01A-01R-1700-07	ADRB2	1.179
TCGA-06-1804-01A-01R-1700-07	ADRB3	-0.0903333333333333
TCGA-06-1804-01A-01R-1700-07	ADRBK1	-0.2062
TCGA-06-1804-01A-01R-1700-07	ADRBK2	0.235
TCGA-06-1804-01A-01R-1700-07	ADRM1	-1.039375
TCGA-06-1804-01A-01R-1700-07	ADSL	-1.32128571428571
TCGA-06-1804-01A-01R-1700-07	ADSS	-0.801
TCGA-06-1804-01A-01R-1700-07	ADSSL1	-0.728625
TCGA-06-1804-01A-01R-1700-07	AEBP1	2.7438
TCGA-06-1804-01A-01R-1700-07	AEBP2	-0.818866666666667
TCGA-06-1804-01A-01R-1700-07	AES	0.0179444444444444
TCGA-06-1804-01A-01R-1700-07	AFAP1	0.8458
TCGA-06-1804-01A-01R-1700-07	AFAP1L1	0.102875
TCGA-06-1804-01A-01R-1700-07	AFAP1L2	0.2891
TCGA-06-1804-01A-01R-1700-07	AFAR3	0.53
TCGA-06-1804-01A-01R-1700-07	AFF1	-0.141545454545455
TCGA-06-1804-01A-01R-1700-07	AFF2	0.310125
TCGA-06-1804-01A-01R-1700-07	AFF3	-0.0617368421052632
TCGA-06-1804-01A-01R-1700-07	AFF4	0.0275263157894737
TCGA-06-1804-01A-01R-1700-07	AFG3L1	0.0745
TCGA-06-1804-01A-01R-1700-07	AFG3L2	-0.375375
TCGA-06-1804-01A-01R-1700-07	AFM	-1.27314285714286
TCGA-06-1804-01A-01R-1700-07	AFMID	-1.5534
TCGA-06-1804-01A-01R-1700-07	AFP	-5.68825
TCGA-06-1804-01A-01R-1700-07	AFTPH	0.296238095238095
TCGA-06-1804-01A-01R-1700-07	AGA	0.4674
TCGA-06-1804-01A-01R-1700-07	AGBL2	3.0244
TCGA-06-1804-01A-01R-1700-07	AGBL3	1.6022
TCGA-06-1804-01A-01R-1700-07	AGBL5	-0.6764375
TCGA-06-1804-01A-01R-1700-07	AGER	-0.15625
TCGA-06-1804-01A-01R-1700-07	AGGF1	0.502777777777778
TCGA-06-1804-01A-01R-1700-07	AGK	0.187272727272727
TCGA-06-1804-01A-01R-1700-07	AGL	0.766727272727273
TCGA-06-1804-01A-01R-1700-07	AGMAT	-2.8525
TCGA-06-1804-01A-01R-1700-07	AGPAT1	0.647285714285714
TCGA-06-1804-01A-01R-1700-07	AGPAT2	-1.99975
TCGA-06-1804-01A-01R-1700-07	AGPAT3	1.0168
TCGA-06-1804-01A-01R-1700-07	AGPAT4	1.36553846153846
TCGA-06-1804-01A-01R-1700-07	AGPAT5	0.704538461538461
TCGA-06-1804-01A-01R-1700-07	AGPAT6	-0.8086
TCGA-06-1804-01A-01R-1700-07	AGPAT7	-1.45125
TCGA-06-1804-01A-01R-1700-07	AGPS	-0.7855
TCGA-06-1804-01A-01R-1700-07	AGR2	-4.62772727272727
TCGA-06-1804-01A-01R-1700-07	AGR3	-4.6428
TCGA-06-1804-01A-01R-1700-07	AGRN	-0.395111111111111
TCGA-06-1804-01A-01R-1700-07	AGRP	0.356625
TCGA-06-1804-01A-01R-1700-07	AGT	3.1812
TCGA-06-1804-01A-01R-1700-07	AGTPBP1	0.568125
TCGA-06-1804-01A-01R-1700-07	AGTR1	1.218
TCGA-06-1804-01A-01R-1700-07	AGTR2	-0.6026
TCGA-06-1804-01A-01R-1700-07	AGTRAP	-0.9232
TCGA-06-1804-01A-01R-1700-07	AGTRL1	1.69275
TCGA-06-1804-01A-01R-1700-07	AGXT	-2.308125
TCGA-06-1804-01A-01R-1700-07	AGXT2	-0.582125
TCGA-06-1804-01A-01R-1700-07	AGXT2L1	6.5882
TCGA-06-1804-01A-01R-1700-07	AGXT2L2	0.4092
TCGA-06-1804-01A-01R-1700-07	AHCTF1	-1.24523076923077
TCGA-06-1804-01A-01R-1700-07	AHCY	-1.7518
TCGA-06-1804-01A-01R-1700-07	AHCYL1	2.88225
TCGA-06-1804-01A-01R-1700-07	AHDC1	-0.668333333333333
TCGA-06-1804-01A-01R-1700-07	AHI1	-0.0858749999999999
TCGA-06-1804-01A-01R-1700-07	AHNAK	-0.71662962962963
TCGA-06-1804-01A-01R-1700-07	AHNAK2	-1.4586
TCGA-06-1804-01A-01R-1700-07	AHR	-3.682125
TCGA-06-1804-01A-01R-1700-07	AHRR	-2.3004
TCGA-06-1804-01A-01R-1700-07	AHSA1	-1.0366
TCGA-06-1804-01A-01R-1700-07	AHSA2	0.4708
TCGA-06-1804-01A-01R-1700-07	AHSG	-5.99783333333333
TCGA-06-1804-01A-01R-1700-07	AICDA	0.158333333333333
TCGA-06-1804-01A-01R-1700-07	AIF1	1.81725
TCGA-06-1804-01A-01R-1700-07	AIFM1	-0.6466
TCGA-06-1804-01A-01R-1700-07	AIFM2	-1.9704
TCGA-06-1804-01A-01R-1700-07	AIFM3	1.788
TCGA-06-1804-01A-01R-1700-07	AIG1	1.845
TCGA-06-1804-01A-01R-1700-07	AIM1	-2.7086
TCGA-06-1804-01A-01R-1700-07	AIM1L	-1.70609523809524
TCGA-06-1804-01A-01R-1700-07	AIM2	2.5005
TCGA-06-1804-01A-01R-1700-07	AIP	-0.9757
TCGA-06-1804-01A-01R-1700-07	AIPL1	0.1955
TCGA-06-1804-01A-01R-1700-07	AIRE	0.106625
TCGA-06-1804-01A-01R-1700-07	AJAP1	-1.71876923076923
TCGA-06-1804-01A-01R-1700-07	AK1	1.76863636363636
TCGA-06-1804-01A-01R-1700-07	AK2	-0.612684210526316
TCGA-06-1804-01A-01R-1700-07	AK3	-0.761375
TCGA-06-1804-01A-01R-1700-07	AK3L1	0.1746
TCGA-06-1804-01A-01R-1700-07	AK5	2.2535
TCGA-06-1804-01A-01R-1700-07	AK7	-2.673
TCGA-06-1804-01A-01R-1700-07	AKAP1	-0.3195
TCGA-06-1804-01A-01R-1700-07	AKAP10	0.7996
TCGA-06-1804-01A-01R-1700-07	AKAP11	1.46
TCGA-06-1804-01A-01R-1700-07	AKAP12	1.56957142857143
