barcode	gene symbol	value
TCGA-12-1598-01A-01R-0598-07	ACTRT1	-1.437
TCGA-12-1598-01A-01R-0598-07	ACTRT2	-0.122
TCGA-12-1598-01A-01R-0598-07	ACVR1	0.843625
TCGA-12-1598-01A-01R-0598-07	ACVR1B	0.473625
TCGA-12-1598-01A-01R-0598-07	ACVR1C	0.35525
TCGA-12-1598-01A-01R-0598-07	ACVR2A	0.739625
TCGA-12-1598-01A-01R-0598-07	ACVR2B	-1.95566666666667
TCGA-12-1598-01A-01R-0598-07	ACVRL1	1.58707692307692
TCGA-12-1598-01A-01R-0598-07	ACY1	-1.3042
TCGA-12-1598-01A-01R-0598-07	ACY1L2	0.106333333333333
TCGA-12-1598-01A-01R-0598-07	ACY3	-0.0652
TCGA-12-1598-01A-01R-0598-07	ACYP1	-0.1936
TCGA-12-1598-01A-01R-0598-07	ACYP2	3.55290909090909
TCGA-12-1598-01A-01R-0598-07	ADA	-3.8602
TCGA-12-1598-01A-01R-0598-07	ADAD1	0.1408
TCGA-12-1598-01A-01R-0598-07	ADAD2	1.748
TCGA-12-1598-01A-01R-0598-07	ADAL	-0.4998
TCGA-12-1598-01A-01R-0598-07	ADAM10	-1.1966
TCGA-12-1598-01A-01R-0598-07	ADAM11	0.1575
TCGA-12-1598-01A-01R-0598-07	ADAM12	-1.3605
TCGA-12-1598-01A-01R-0598-07	ADAM15	-1.69625
TCGA-12-1598-01A-01R-0598-07	ADAM17	1.294
TCGA-12-1598-01A-01R-0598-07	ADAM18	0.0136
TCGA-12-1598-01A-01R-0598-07	ADAM19	-0.154615384615385
TCGA-12-1598-01A-01R-0598-07	ADAM2	-2.294125
TCGA-12-1598-01A-01R-0598-07	ADAM20	0.1018
TCGA-12-1598-01A-01R-0598-07	ADAM21	0.535333333333333
TCGA-12-1598-01A-01R-0598-07	ADAM22	0.4606
TCGA-12-1598-01A-01R-0598-07	ADAM23	-0.923333333333333
TCGA-12-1598-01A-01R-0598-07	ADAM28	2.66483333333333
TCGA-12-1598-01A-01R-0598-07	ADAM29	0.4258
TCGA-12-1598-01A-01R-0598-07	ADAM30	0.6235
TCGA-12-1598-01A-01R-0598-07	ADAM32	-1.89566666666667
TCGA-12-1598-01A-01R-0598-07	ADAM33	-0.130833333333333
TCGA-12-1598-01A-01R-0598-07	ADAM5P	1.606
TCGA-12-1598-01A-01R-0598-07	ADAM7	0.626333333333333
TCGA-12-1598-01A-01R-0598-07	ADAM8	1.41863636363636
TCGA-12-1598-01A-01R-0598-07	ADAM9	-0.592
TCGA-12-1598-01A-01R-0598-07	ADAMDEC1	5.6978
TCGA-12-1598-01A-01R-0598-07	ADAMTS1	-0.778692307692308
TCGA-12-1598-01A-01R-0598-07	ADAMTS10	0.199625
TCGA-12-1598-01A-01R-0598-07	ADAMTS12	-0.368714285714286
TCGA-12-1598-01A-01R-0598-07	ADAMTS13	-0.439727272727273
TCGA-12-1598-01A-01R-0598-07	ADAMTS14	-0.837777777777778
TCGA-12-1598-01A-01R-0598-07	ADAMTS15	0.387
TCGA-12-1598-01A-01R-0598-07	ADAMTS16	-0.108545454545455
TCGA-12-1598-01A-01R-0598-07	ADAMTS17	-1.12966666666667
TCGA-12-1598-01A-01R-0598-07	ADAMTS18	1.2965
TCGA-12-1598-01A-01R-0598-07	ADAMTS19	-1.4404
TCGA-12-1598-01A-01R-0598-07	ADAMTS2	-0.319733333333333
TCGA-12-1598-01A-01R-0598-07	ADAMTS20	-0.4858
TCGA-12-1598-01A-01R-0598-07	ADAMTS3	-0.264272727272727
TCGA-12-1598-01A-01R-0598-07	ADAMTS4	1.31033333333333
TCGA-12-1598-01A-01R-0598-07	ADAMTS5	0.5394
TCGA-12-1598-01A-01R-0598-07	ADAMTS6	0.767625
TCGA-12-1598-01A-01R-0598-07	ADAMTS7	-0.0765384615384615
TCGA-12-1598-01A-01R-0598-07	ADAMTS8	-0.3686
TCGA-12-1598-01A-01R-0598-07	ADAMTS9	2.075
TCGA-12-1598-01A-01R-0598-07	ADAMTSL1	-1.135
TCGA-12-1598-01A-01R-0598-07	ADAMTSL2	0.469875
TCGA-12-1598-01A-01R-0598-07	ADAMTSL3	-0.284833333333333
TCGA-12-1598-01A-01R-0598-07	ADAMTSL4	-1.501
TCGA-12-1598-01A-01R-0598-07	ADAMTSL5	-1.03621428571429
TCGA-12-1598-01A-01R-0598-07	ADAR	0.1654
TCGA-12-1598-01A-01R-0598-07	ADARB1	-1.0473
TCGA-12-1598-01A-01R-0598-07	ADARB2	2.12
TCGA-12-1598-01A-01R-0598-07	ADAT1	-0.846769230769231
TCGA-12-1598-01A-01R-0598-07	ADAT2	-1.291375
TCGA-12-1598-01A-01R-0598-07	ADAT3	0.119125
TCGA-12-1598-01A-01R-0598-07	ADC	1.4685
TCGA-12-1598-01A-01R-0598-07	ADCK1	-1.3988
TCGA-12-1598-01A-01R-0598-07	ADCK2	-0.100769230769231
TCGA-12-1598-01A-01R-0598-07	ADCK4	-0.63975
TCGA-12-1598-01A-01R-0598-07	ADCK5	-1.4194
TCGA-12-1598-01A-01R-0598-07	ADCY1	0.106625
TCGA-12-1598-01A-01R-0598-07	ADCY2	2.816875
TCGA-12-1598-01A-01R-0598-07	ADCY3	-0.3245
TCGA-12-1598-01A-01R-0598-07	ADCY4	2.7025
TCGA-12-1598-01A-01R-0598-07	ADCY5	-0.341090909090909
TCGA-12-1598-01A-01R-0598-07	ADCY6	-0.944625
TCGA-12-1598-01A-01R-0598-07	ADCY7	-0.667384615384615
TCGA-12-1598-01A-01R-0598-07	ADCY8	1.148375
TCGA-12-1598-01A-01R-0598-07	ADCY9	-1.05218181818182
TCGA-12-1598-01A-01R-0598-07	ADCYAP1	1.750375
TCGA-12-1598-01A-01R-0598-07	ADCYAP1R1	1.44266666666667
TCGA-12-1598-01A-01R-0598-07	ADD1	0.696277777777778
TCGA-12-1598-01A-01R-0598-07	ADD2	0.04225
TCGA-12-1598-01A-01R-0598-07	ADD3	1.012
TCGA-12-1598-01A-01R-0598-07	ADFP	-0.93725
TCGA-12-1598-01A-01R-0598-07	ADH1A	-0.376333333333333
TCGA-12-1598-01A-01R-0598-07	ADH1B	0.769166666666667
TCGA-12-1598-01A-01R-0598-07	ADH1C	0.775
TCGA-12-1598-01A-01R-0598-07	ADH4	-4.2674
TCGA-12-1598-01A-01R-0598-07	ADH5	0.733266666666666
TCGA-12-1598-01A-01R-0598-07	ADH6	-2.4105
TCGA-12-1598-01A-01R-0598-07	ADH7	0.1885
TCGA-12-1598-01A-01R-0598-07	ADHFE1	2.2124
TCGA-12-1598-01A-01R-0598-07	ADI1	1.37233333333333
TCGA-12-1598-01A-01R-0598-07	ADIG	0.566333333333333
TCGA-12-1598-01A-01R-0598-07	ADIPOQ	-0.089125
TCGA-12-1598-01A-01R-0598-07	ADIPOR1	0.650125
TCGA-12-1598-01A-01R-0598-07	ADIPOR2	-0.4838
TCGA-12-1598-01A-01R-0598-07	ADK	-0.631181818181818
TCGA-12-1598-01A-01R-0598-07	ADM	0.941909090909091
TCGA-12-1598-01A-01R-0598-07	ADM2	0.070375
TCGA-12-1598-01A-01R-0598-07	ADMR	0.338666666666667
TCGA-12-1598-01A-01R-0598-07	ADNP	-0.0664
TCGA-12-1598-01A-01R-0598-07	ADNP2	0.0786
TCGA-12-1598-01A-01R-0598-07	ADORA1	0.4706
TCGA-12-1598-01A-01R-0598-07	ADORA2A	-1.9722
TCGA-12-1598-01A-01R-0598-07	ADORA2B	-1.021
TCGA-12-1598-01A-01R-0598-07	ADORA3	6.406
TCGA-12-1598-01A-01R-0598-07	ADPGK	-0.457
TCGA-12-1598-01A-01R-0598-07	ADPRH	0.91875
TCGA-12-1598-01A-01R-0598-07	ADPRHL1	-0.55775
TCGA-12-1598-01A-01R-0598-07	ADPRHL2	0.5694
TCGA-12-1598-01A-01R-0598-07	ADRA1A	0.0588
TCGA-12-1598-01A-01R-0598-07	ADRA1B	0.6921
TCGA-12-1598-01A-01R-0598-07	ADRA1D	0.353666666666667
TCGA-12-1598-01A-01R-0598-07	ADRA2A	2.24325
TCGA-12-1598-01A-01R-0598-07	ADRA2B	-0.336375
TCGA-12-1598-01A-01R-0598-07	ADRA2C	-4.41725
TCGA-12-1598-01A-01R-0598-07	ADRB1	0.94075
TCGA-12-1598-01A-01R-0598-07	ADRB2	-0.334
TCGA-12-1598-01A-01R-0598-07	ADRB3	0.407
TCGA-12-1598-01A-01R-0598-07	ADRBK1	-0.0145
TCGA-12-1598-01A-01R-0598-07	ADRBK2	0.492125
TCGA-12-1598-01A-01R-0598-07	ADRM1	-0.8574375
TCGA-12-1598-01A-01R-0598-07	ADSL	-0.932142857142857
TCGA-12-1598-01A-01R-0598-07	ADSS	0.140125
TCGA-12-1598-01A-01R-0598-07	ADSSL1	-1.029
TCGA-12-1598-01A-01R-0598-07	AEBP1	1.1321
TCGA-12-1598-01A-01R-0598-07	AEBP2	-0.787466666666666
TCGA-12-1598-01A-01R-0598-07	AES	0.556666666666667
TCGA-12-1598-01A-01R-0598-07	AFAP1	0.653
TCGA-12-1598-01A-01R-0598-07	AFAP1L1	0.161
TCGA-12-1598-01A-01R-0598-07	AFAP1L2	1.1233
TCGA-12-1598-01A-01R-0598-07	AFAR3	0.8754
TCGA-12-1598-01A-01R-0598-07	AFF1	-1.09172727272727
TCGA-12-1598-01A-01R-0598-07	AFF2	-0.173285714285714
TCGA-12-1598-01A-01R-0598-07	AFF3	-0.205315789473684
TCGA-12-1598-01A-01R-0598-07	AFF4	-0.136473684210526
TCGA-12-1598-01A-01R-0598-07	AFG3L1	-1.37975
TCGA-12-1598-01A-01R-0598-07	AFG3L2	-1.040875
TCGA-12-1598-01A-01R-0598-07	AFM	0.81475
TCGA-12-1598-01A-01R-0598-07	AFMID	-0.6846
TCGA-12-1598-01A-01R-0598-07	AFP	-5.565
TCGA-12-1598-01A-01R-0598-07	AFTPH	0.324428571428571
TCGA-12-1598-01A-01R-0598-07	AGA	0.6716
TCGA-12-1598-01A-01R-0598-07	AGBL2	-0.3366
TCGA-12-1598-01A-01R-0598-07	AGBL3	1.1268
TCGA-12-1598-01A-01R-0598-07	AGBL5	0.136
TCGA-12-1598-01A-01R-0598-07	AGER	-1.133375
TCGA-12-1598-01A-01R-0598-07	AGGF1	0.798888888888889
TCGA-12-1598-01A-01R-0598-07	AGK	-0.0582727272727273
TCGA-12-1598-01A-01R-0598-07	AGL	0.450090909090909
TCGA-12-1598-01A-01R-0598-07	AGMAT	-4.002875
TCGA-12-1598-01A-01R-0598-07	AGPAT1	0.523
TCGA-12-1598-01A-01R-0598-07	AGPAT2	-2.25625
TCGA-12-1598-01A-01R-0598-07	AGPAT3	0.182333333333333
TCGA-12-1598-01A-01R-0598-07	AGPAT4	1.142
TCGA-12-1598-01A-01R-0598-07	AGPAT5	-0.0434615384615385
TCGA-12-1598-01A-01R-0598-07	AGPAT6	-2.3028
TCGA-12-1598-01A-01R-0598-07	AGPAT7	-1.69775
TCGA-12-1598-01A-01R-0598-07	AGPS	-0.958375
TCGA-12-1598-01A-01R-0598-07	AGR2	-4.72127272727273
TCGA-12-1598-01A-01R-0598-07	AGR3	-2.5934
TCGA-12-1598-01A-01R-0598-07	AGRN	-0.674111111111111
TCGA-12-1598-01A-01R-0598-07	AGRP	1.305375
TCGA-12-1598-01A-01R-0598-07	AGT	1.963
TCGA-12-1598-01A-01R-0598-07	AGTPBP1	0.201625
TCGA-12-1598-01A-01R-0598-07	AGTR1	1.961375
TCGA-12-1598-01A-01R-0598-07	AGTR2	0.3156
TCGA-12-1598-01A-01R-0598-07	AGTRAP	0.7174
TCGA-12-1598-01A-01R-0598-07	AGTRL1	0.7845
TCGA-12-1598-01A-01R-0598-07	AGXT	-2.212875
TCGA-12-1598-01A-01R-0598-07	AGXT2	0.2765
TCGA-12-1598-01A-01R-0598-07	AGXT2L1	3.825
TCGA-12-1598-01A-01R-0598-07	AGXT2L2	-0.2238
TCGA-12-1598-01A-01R-0598-07	AHCTF1	0.00753846153846154
TCGA-12-1598-01A-01R-0598-07	AHCY	-1.1933
TCGA-12-1598-01A-01R-0598-07	AHCYL1	1.03825
TCGA-12-1598-01A-01R-0598-07	AHDC1	0.542
TCGA-12-1598-01A-01R-0598-07	AHI1	0.310125
TCGA-12-1598-01A-01R-0598-07	AHNAK	-3.05755555555556
TCGA-12-1598-01A-01R-0598-07	AHNAK2	-2.53673333333333
TCGA-12-1598-01A-01R-0598-07	AHR	-0.96375
TCGA-12-1598-01A-01R-0598-07	AHRR	-2.8314
TCGA-12-1598-01A-01R-0598-07	AHSA1	-1.9568
TCGA-12-1598-01A-01R-0598-07	AHSA2	-1.946
TCGA-12-1598-01A-01R-0598-07	AHSG	-7.01458333333334
TCGA-12-1598-01A-01R-0598-07	AICDA	-0.13
TCGA-12-1598-01A-01R-0598-07	AIF1	2.286375
TCGA-12-1598-01A-01R-0598-07	AIFM1	-0.757
TCGA-12-1598-01A-01R-0598-07	AIFM2	-1.2845
TCGA-12-1598-01A-01R-0598-07	AIFM3	-1.0428
TCGA-12-1598-01A-01R-0598-07	AIG1	2.2592
TCGA-12-1598-01A-01R-0598-07	AIM1	-1.222
TCGA-12-1598-01A-01R-0598-07	AIM1L	-0.566428571428571
TCGA-12-1598-01A-01R-0598-07	AIM2	2.661875
TCGA-12-1598-01A-01R-0598-07	AIP	-0.7032
TCGA-12-1598-01A-01R-0598-07	AIPL1	0.444
TCGA-12-1598-01A-01R-0598-07	AIRE	0.485
TCGA-12-1598-01A-01R-0598-07	AJAP1	-2.10415384615385
TCGA-12-1598-01A-01R-0598-07	AK1	1.74054545454545
TCGA-12-1598-01A-01R-0598-07	AK2	0.142578947368421
TCGA-12-1598-01A-01R-0598-07	AK3	0.510625
TCGA-12-1598-01A-01R-0598-07	AK3L1	0.8086
TCGA-12-1598-01A-01R-0598-07	AK5	1.7046
TCGA-12-1598-01A-01R-0598-07	AK7	-2.2604
TCGA-12-1598-01A-01R-0598-07	AKAP1	-0.39775
TCGA-12-1598-01A-01R-0598-07	AKAP10	1.0198
TCGA-12-1598-01A-01R-0598-07	AKAP11	0.2786
TCGA-12-1598-01A-01R-0598-07	AKAP12	0.0737857142857143
TCGA-12-1598-01A-01R-0598-07	AKAP13	0.125789473684211
TCGA-12-1598-01A-01R-0598-07	AKAP14	2.783
