barcode	gene symbol	value
TCGA-06-0882-01A-01R-0388-07	ACE2	0.0238
TCGA-06-0882-01A-01R-0388-07	ACF	-2.1814
TCGA-06-0882-01A-01R-0388-07	ACHE	0.4575
TCGA-06-0882-01A-01R-0388-07	ACIN1	0.066125
TCGA-06-0882-01A-01R-0388-07	ACLY	-0.799545454545455
TCGA-06-0882-01A-01R-0388-07	ACMSD	-0.5558
TCGA-06-0882-01A-01R-0388-07	ACN9	-0.5318
TCGA-06-0882-01A-01R-0388-07	ACO1	-0.74875
TCGA-06-0882-01A-01R-0388-07	ACOT11	0.49
TCGA-06-0882-01A-01R-0388-07	ACOT12	0.0862
TCGA-06-0882-01A-01R-0388-07	ACOT2	0.387125
TCGA-06-0882-01A-01R-0388-07	ACOT4	-0.1102
TCGA-06-0882-01A-01R-0388-07	ACOT6	1.7336
TCGA-06-0882-01A-01R-0388-07	ACOT7	-1.16818181818182
TCGA-06-0882-01A-01R-0388-07	ACOT8	0.8632
TCGA-06-0882-01A-01R-0388-07	ACOT9	-0.181
TCGA-06-0882-01A-01R-0388-07	ACOX1	0.631
TCGA-06-0882-01A-01R-0388-07	ACOX2	1.788625
TCGA-06-0882-01A-01R-0388-07	ACOX3	0.0440909090909091
TCGA-06-0882-01A-01R-0388-07	ACP1	-0.57425
TCGA-06-0882-01A-01R-0388-07	ACP2	-0.0338333333333333
TCGA-06-0882-01A-01R-0388-07	ACP5	-0.813
TCGA-06-0882-01A-01R-0388-07	ACP6	0.368875
TCGA-06-0882-01A-01R-0388-07	ACPL2	1.352
TCGA-06-0882-01A-01R-0388-07	ACPP	0.00715384615384614
TCGA-06-0882-01A-01R-0388-07	ACPT	0.410625
TCGA-06-0882-01A-01R-0388-07	ACR	0.720846153846154
TCGA-06-0882-01A-01R-0388-07	ACRBP	-1.3598
TCGA-06-0882-01A-01R-0388-07	ACRC	0.0896
TCGA-06-0882-01A-01R-0388-07	ACRV1	0.08475
TCGA-06-0882-01A-01R-0388-07	ACSBG1	3.9786
TCGA-06-0882-01A-01R-0388-07	ACSBG2	0.2564
TCGA-06-0882-01A-01R-0388-07	ACSL1	0.7846
TCGA-06-0882-01A-01R-0388-07	ACSL3	-0.4622
TCGA-06-0882-01A-01R-0388-07	ACSL4	-0.8216
TCGA-06-0882-01A-01R-0388-07	ACSL5	-0.1205
TCGA-06-0882-01A-01R-0388-07	ACSL6	2.39472727272727
TCGA-06-0882-01A-01R-0388-07	ACSM1	-1.283
TCGA-06-0882-01A-01R-0388-07	ACSM2A	-0.5806
TCGA-06-0882-01A-01R-0388-07	ACSM2B	-0.6824
TCGA-06-0882-01A-01R-0388-07	ACSM3	-2.361
TCGA-06-0882-01A-01R-0388-07	ACSS1	1.0888
TCGA-06-0882-01A-01R-0388-07	ACSS2	-0.4065
TCGA-06-0882-01A-01R-0388-07	ACTA1	-1.386875
TCGA-06-0882-01A-01R-0388-07	ACTA2	2.560625
TCGA-06-0882-01A-01R-0388-07	ACTB	1.82157142857143
TCGA-06-0882-01A-01R-0388-07	ACTBL1	-1.5304
TCGA-06-0882-01A-01R-0388-07	ACTC1	0.718
TCGA-06-0882-01A-01R-0388-07	ACTG1	0.363285714285714
TCGA-06-0882-01A-01R-0388-07	ACTG2	0.249923076923077
TCGA-06-0882-01A-01R-0388-07	ACTL6A	-0.9625
TCGA-06-0882-01A-01R-0388-07	ACTL6B	0.930625
TCGA-06-0882-01A-01R-0388-07	ACTL7A	0.2792
TCGA-06-0882-01A-01R-0388-07	ACTL7B	-0.01
TCGA-06-0882-01A-01R-0388-07	ACTL8	-2.412375
TCGA-06-0882-01A-01R-0388-07	ACTN1	0.864538461538461
TCGA-06-0882-01A-01R-0388-07	ACTN2	4.3392
TCGA-06-0882-01A-01R-0388-07	ACTN3	0.101666666666667
TCGA-06-0882-01A-01R-0388-07	ACTN4	-0.143444444444444
TCGA-06-0882-01A-01R-0388-07	ACTR10	0.552625
TCGA-06-0882-01A-01R-0388-07	ACTR1A	0.0994444444444445
TCGA-06-0882-01A-01R-0388-07	ACTR1B	-0.3098
TCGA-06-0882-01A-01R-0388-07	ACTR2	-0.291
TCGA-06-0882-01A-01R-0388-07	ACTR3	-0.4384
TCGA-06-0882-01A-01R-0388-07	ACTR3B	0.4664
TCGA-06-0882-01A-01R-0388-07	ACTR5	-0.779
TCGA-06-0882-01A-01R-0388-07	ACTR6	-0.154
TCGA-06-0882-01A-01R-0388-07	ACTR8	0.4014
TCGA-06-0882-01A-01R-0388-07	ACTRT1	0.214333333333333
TCGA-06-0882-01A-01R-0388-07	ACTRT2	0.227666666666667
TCGA-06-0882-01A-01R-0388-07	ACVR1	0.394625
TCGA-06-0882-01A-01R-0388-07	ACVR1B	0.384
TCGA-06-0882-01A-01R-0388-07	ACVR1C	0.517
TCGA-06-0882-01A-01R-0388-07	ACVR2A	-0.08325
TCGA-06-0882-01A-01R-0388-07	ACVR2B	-1.4455
TCGA-06-0882-01A-01R-0388-07	ACVRL1	1.19846153846154
TCGA-06-0882-01A-01R-0388-07	ACY1	-0.6954
TCGA-06-0882-01A-01R-0388-07	ACY1L2	0.065
TCGA-06-0882-01A-01R-0388-07	ACY3	0.481
TCGA-06-0882-01A-01R-0388-07	ACYP1	-1.5134
TCGA-06-0882-01A-01R-0388-07	ACYP2	1.80309090909091
TCGA-06-0882-01A-01R-0388-07	ADA	-2.406
TCGA-06-0882-01A-01R-0388-07	ADAD1	0.2082
TCGA-06-0882-01A-01R-0388-07	ADAD2	1.5394
TCGA-06-0882-01A-01R-0388-07	ADAL	0.0802
TCGA-06-0882-01A-01R-0388-07	ADAM10	-0.5596
TCGA-06-0882-01A-01R-0388-07	ADAM11	0.05725
TCGA-06-0882-01A-01R-0388-07	ADAM12	-0.781666666666667
TCGA-06-0882-01A-01R-0388-07	ADAM15	-0.695875
TCGA-06-0882-01A-01R-0388-07	ADAM17	0.8445
TCGA-06-0882-01A-01R-0388-07	ADAM18	0.0935
TCGA-06-0882-01A-01R-0388-07	ADAM19	0.245461538461538
TCGA-06-0882-01A-01R-0388-07	ADAM2	-1.68
TCGA-06-0882-01A-01R-0388-07	ADAM20	0.203
TCGA-06-0882-01A-01R-0388-07	ADAM21	0.219333333333333
TCGA-06-0882-01A-01R-0388-07	ADAM22	0.0904545454545455
TCGA-06-0882-01A-01R-0388-07	ADAM23	-0.86
TCGA-06-0882-01A-01R-0388-07	ADAM28	2.60933333333333
TCGA-06-0882-01A-01R-0388-07	ADAM29	0.0388
TCGA-06-0882-01A-01R-0388-07	ADAM30	0.1558
TCGA-06-0882-01A-01R-0388-07	ADAM32	-0.143333333333333
TCGA-06-0882-01A-01R-0388-07	ADAM33	0.356
TCGA-06-0882-01A-01R-0388-07	ADAM5P	-0.273333333333333
TCGA-06-0882-01A-01R-0388-07	ADAM7	0.172666666666667
TCGA-06-0882-01A-01R-0388-07	ADAM8	0.218818181818182
TCGA-06-0882-01A-01R-0388-07	ADAM9	-0.432
TCGA-06-0882-01A-01R-0388-07	ADAMDEC1	0.9388
TCGA-06-0882-01A-01R-0388-07	ADAMTS1	-0.470461538461538
TCGA-06-0882-01A-01R-0388-07	ADAMTS10	0.54725
TCGA-06-0882-01A-01R-0388-07	ADAMTS12	0.568375
TCGA-06-0882-01A-01R-0388-07	ADAMTS13	0.198181818181818
TCGA-06-0882-01A-01R-0388-07	ADAMTS14	-0.1184
TCGA-06-0882-01A-01R-0388-07	ADAMTS15	0.49
TCGA-06-0882-01A-01R-0388-07	ADAMTS16	-0.0297272727272728
TCGA-06-0882-01A-01R-0388-07	ADAMTS17	-0.311666666666667
TCGA-06-0882-01A-01R-0388-07	ADAMTS18	-0.101375
TCGA-06-0882-01A-01R-0388-07	ADAMTS19	-1.77
TCGA-06-0882-01A-01R-0388-07	ADAMTS2	-0.269666666666667
TCGA-06-0882-01A-01R-0388-07	ADAMTS20	0.035
TCGA-06-0882-01A-01R-0388-07	ADAMTS3	0.749769230769231
TCGA-06-0882-01A-01R-0388-07	ADAMTS4	0.958222222222222
TCGA-06-0882-01A-01R-0388-07	ADAMTS5	0.4676
TCGA-06-0882-01A-01R-0388-07	ADAMTS6	-0.256
TCGA-06-0882-01A-01R-0388-07	ADAMTS7	0.236846153846154
TCGA-06-0882-01A-01R-0388-07	ADAMTS8	0.3204
TCGA-06-0882-01A-01R-0388-07	ADAMTS9	1.00838461538462
TCGA-06-0882-01A-01R-0388-07	ADAMTSL1	-0.710611111111111
TCGA-06-0882-01A-01R-0388-07	ADAMTSL2	1.3145
TCGA-06-0882-01A-01R-0388-07	ADAMTSL3	0.484230769230769
TCGA-06-0882-01A-01R-0388-07	ADAMTSL4	-0.516625
TCGA-06-0882-01A-01R-0388-07	ADAMTSL5	0.162428571428571
TCGA-06-0882-01A-01R-0388-07	ADAR	-0.0966666666666667
TCGA-06-0882-01A-01R-0388-07	ADARB1	-1.6374
TCGA-06-0882-01A-01R-0388-07	ADARB2	1.72242857142857
TCGA-06-0882-01A-01R-0388-07	ADAT1	-0.948461538461538
TCGA-06-0882-01A-01R-0388-07	ADAT2	-1.519125
TCGA-06-0882-01A-01R-0388-07	ADAT3	0.150375
TCGA-06-0882-01A-01R-0388-07	ADC	1.597625
TCGA-06-0882-01A-01R-0388-07	ADCK1	-0.4446
TCGA-06-0882-01A-01R-0388-07	ADCK2	0.524615384615385
TCGA-06-0882-01A-01R-0388-07	ADCK4	0.6345
TCGA-06-0882-01A-01R-0388-07	ADCK5	-0.9236
TCGA-06-0882-01A-01R-0388-07	ADCY1	0.20275
TCGA-06-0882-01A-01R-0388-07	ADCY2	2.651375
TCGA-06-0882-01A-01R-0388-07	ADCY3	-0.0885
TCGA-06-0882-01A-01R-0388-07	ADCY4	2.360125
TCGA-06-0882-01A-01R-0388-07	ADCY5	0.239909090909091
TCGA-06-0882-01A-01R-0388-07	ADCY6	-0.53375
TCGA-06-0882-01A-01R-0388-07	ADCY7	0.166538461538462
TCGA-06-0882-01A-01R-0388-07	ADCY8	1.214875
TCGA-06-0882-01A-01R-0388-07	ADCY9	-0.687363636363636
TCGA-06-0882-01A-01R-0388-07	ADCYAP1	0.722125
TCGA-06-0882-01A-01R-0388-07	ADCYAP1R1	0.321666666666667
TCGA-06-0882-01A-01R-0388-07	ADD1	0.896944444444445
TCGA-06-0882-01A-01R-0388-07	ADD2	-1.13208333333333
TCGA-06-0882-01A-01R-0388-07	ADD3	1.7371
TCGA-06-0882-01A-01R-0388-07	ADFP	-0.92975
TCGA-06-0882-01A-01R-0388-07	ADH1A	-0.0216666666666667
TCGA-06-0882-01A-01R-0388-07	ADH1B	0.102888888888889
TCGA-06-0882-01A-01R-0388-07	ADH1C	0.456666666666667
TCGA-06-0882-01A-01R-0388-07	ADH4	-2.1742
TCGA-06-0882-01A-01R-0388-07	ADH5	0.308533333333333
TCGA-06-0882-01A-01R-0388-07	ADH6	-1.600875
TCGA-06-0882-01A-01R-0388-07	ADH7	0.2494
TCGA-06-0882-01A-01R-0388-07	ADHFE1	1.696
TCGA-06-0882-01A-01R-0388-07	ADI1	0.844733333333333
TCGA-06-0882-01A-01R-0388-07	ADIG	0.223666666666667
TCGA-06-0882-01A-01R-0388-07	ADIPOQ	0.047
TCGA-06-0882-01A-01R-0388-07	ADIPOR1	-0.3525
TCGA-06-0882-01A-01R-0388-07	ADIPOR2	-0.4756
TCGA-06-0882-01A-01R-0388-07	ADK	-0.698454545454546
TCGA-06-0882-01A-01R-0388-07	ADM	-0.328636363636364
TCGA-06-0882-01A-01R-0388-07	ADM2	-0.264
TCGA-06-0882-01A-01R-0388-07	ADMR	0.017
TCGA-06-0882-01A-01R-0388-07	ADNP	-0.6816
TCGA-06-0882-01A-01R-0388-07	ADNP2	-0.002
TCGA-06-0882-01A-01R-0388-07	ADORA1	1.5984
TCGA-06-0882-01A-01R-0388-07	ADORA2A	-0.5321
TCGA-06-0882-01A-01R-0388-07	ADORA2B	-1.094875
TCGA-06-0882-01A-01R-0388-07	ADORA3	4.45275
TCGA-06-0882-01A-01R-0388-07	ADPGK	-0.0908
TCGA-06-0882-01A-01R-0388-07	ADPRH	0.891375
TCGA-06-0882-01A-01R-0388-07	ADPRHL1	-0.025125
TCGA-06-0882-01A-01R-0388-07	ADPRHL2	0.6246
TCGA-06-0882-01A-01R-0388-07	ADRA1A	0.283
TCGA-06-0882-01A-01R-0388-07	ADRA1B	0.9001
TCGA-06-0882-01A-01R-0388-07	ADRA1D	0.431666666666667
TCGA-06-0882-01A-01R-0388-07	ADRA2A	0.796875
TCGA-06-0882-01A-01R-0388-07	ADRA2B	0.241125
TCGA-06-0882-01A-01R-0388-07	ADRA2C	-2.22675
TCGA-06-0882-01A-01R-0388-07	ADRB1	0.838125
TCGA-06-0882-01A-01R-0388-07	ADRB2	1.1232
TCGA-06-0882-01A-01R-0388-07	ADRB3	0.04
TCGA-06-0882-01A-01R-0388-07	ADRBK1	0.0012
TCGA-06-0882-01A-01R-0388-07	ADRBK2	-0.02975
TCGA-06-0882-01A-01R-0388-07	ADRM1	-0.486
TCGA-06-0882-01A-01R-0388-07	ADSL	-1.30578571428571
TCGA-06-0882-01A-01R-0388-07	ADSS	-1.081625
TCGA-06-0882-01A-01R-0388-07	ADSSL1	-0.219625
TCGA-06-0882-01A-01R-0388-07	AEBP1	1.2942
TCGA-06-0882-01A-01R-0388-07	AEBP2	-0.640933333333333
TCGA-06-0882-01A-01R-0388-07	AES	1.04594444444444
TCGA-06-0882-01A-01R-0388-07	AFAP1	0.1894
TCGA-06-0882-01A-01R-0388-07	AFAP1L1	0.43
TCGA-06-0882-01A-01R-0388-07	AFAP1L2	0.279
TCGA-06-0882-01A-01R-0388-07	AFAR3	0.4518
TCGA-06-0882-01A-01R-0388-07	AFF1	-0.284318181818182
TCGA-06-0882-01A-01R-0388-07	AFF2	-0.085
TCGA-06-0882-01A-01R-0388-07	AFF3	0.0322631578947369
TCGA-06-0882-01A-01R-0388-07	AFF4	-0.313526315789474
TCGA-06-0882-01A-01R-0388-07	AFG3L1	-1.41375
TCGA-06-0882-01A-01R-0388-07	AFG3L2	-0.50325
TCGA-06-0882-01A-01R-0388-07	AFM	-0.437875
TCGA-06-0882-01A-01R-0388-07	AFMID	-0.9212
TCGA-06-0882-01A-01R-0388-07	AFP	-2.8675
TCGA-06-0882-01A-01R-0388-07	AFTPH	0.308047619047619
TCGA-06-0882-01A-01R-0388-07	AGA	-0.0038
TCGA-06-0882-01A-01R-0388-07	AGBL2	0.0094
TCGA-06-0882-01A-01R-0388-07	AGBL3	1.1162
TCGA-06-0882-01A-01R-0388-07	AGBL5	-0.4459375
TCGA-06-0882-01A-01R-0388-07	AGER	-0.11725
TCGA-06-0882-01A-01R-0388-07	AGGF1	-0.0849444444444444
TCGA-06-0882-01A-01R-0388-07	AGK	-0.0775454545454545
TCGA-06-0882-01A-01R-0388-07	AGL	0.282636363636364
TCGA-06-0882-01A-01R-0388-07	AGMAT	-1.910625
TCGA-06-0882-01A-01R-0388-07	AGPAT1	0.713571428571429
TCGA-06-0882-01A-01R-0388-07	AGPAT2	-1.119125
TCGA-06-0882-01A-01R-0388-07	AGPAT3	0.256666666666667
TCGA-06-0882-01A-01R-0388-07	AGPAT4	1.06330769230769
TCGA-06-0882-01A-01R-0388-07	AGPAT5	0.152769230769231
TCGA-06-0882-01A-01R-0388-07	AGPAT6	-0.7544
TCGA-06-0882-01A-01R-0388-07	AGPAT7	-0.789875
TCGA-06-0882-01A-01R-0388-07	AGPS	-1.016
TCGA-06-0882-01A-01R-0388-07	AGR2	-2.92354545454545
TCGA-06-0882-01A-01R-0388-07	AGR3	-2.3712
TCGA-06-0882-01A-01R-0388-07	AGRN	0.403388888888889
TCGA-06-0882-01A-01R-0388-07	AGRP	0.435875
TCGA-06-0882-01A-01R-0388-07	AGT	0.7264
TCGA-06-0882-01A-01R-0388-07	AGTPBP1	0.066625
TCGA-06-0882-01A-01R-0388-07	AGTR1	-0.25125
TCGA-06-0882-01A-01R-0388-07	AGTR2	0.0522
TCGA-06-0882-01A-01R-0388-07	AGTRAP	0.1732
TCGA-06-0882-01A-01R-0388-07	AGTRL1	1.078
TCGA-06-0882-01A-01R-0388-07	AGXT	-1.13425
TCGA-06-0882-01A-01R-0388-07	AGXT2	0.0205
TCGA-06-0882-01A-01R-0388-07	AGXT2L1	3.8372
TCGA-06-0882-01A-01R-0388-07	AGXT2L2	0.2844
TCGA-06-0882-01A-01R-0388-07	AHCTF1	-0.770846153846154
TCGA-06-0882-01A-01R-0388-07	AHCY	-0.6366
TCGA-06-0882-01A-01R-0388-07	AHCYL1	1.737
TCGA-06-0882-01A-01R-0388-07	AHDC1	0.394333333333333
TCGA-06-0882-01A-01R-0388-07	AHI1	-0.4550625
TCGA-06-0882-01A-01R-0388-07	AHNAK	-0.612703703703704
TCGA-06-0882-01A-01R-0388-07	AHNAK2	1.021
TCGA-06-0882-01A-01R-0388-07	AHR	-0.544125
TCGA-06-0882-01A-01R-0388-07	AHRR	-2.6307
TCGA-06-0882-01A-01R-0388-07	AHSA1	-0.9076
TCGA-06-0882-01A-01R-0388-07	AHSA2	-0.3762
TCGA-06-0882-01A-01R-0388-07	AHSG	-4.27575
TCGA-06-0882-01A-01R-0388-07	AICDA	0.115
TCGA-06-0882-01A-01R-0388-07	AIF1	2.948
TCGA-06-0882-01A-01R-0388-07	AIFM1	-0.7212
TCGA-06-0882-01A-01R-0388-07	AIFM2	-0.8061
TCGA-06-0882-01A-01R-0388-07	AIFM3	2.6684
TCGA-06-0882-01A-01R-0388-07	AIG1	1.841
TCGA-06-0882-01A-01R-0388-07	AIM1	-2.0792
TCGA-06-0882-01A-01R-0388-07	AIM1L	-0.889857142857143
TCGA-06-0882-01A-01R-0388-07	AIM2	-0.327875
TCGA-06-0882-01A-01R-0388-07	AIP	-0.2945
TCGA-06-0882-01A-01R-0388-07	AIPL1	0.0115
TCGA-06-0882-01A-01R-0388-07	AIRE	0.355625
TCGA-06-0882-01A-01R-0388-07	AJAP1	-1.05076923076923
TCGA-06-0882-01A-01R-0388-07	AK1	1.57527272727273
TCGA-06-0882-01A-01R-0388-07	AK2	-0.454789473684211
TCGA-06-0882-01A-01R-0388-07	AK3	-1.1165
TCGA-06-0882-01A-01R-0388-07	AK3L1	0.4828
TCGA-06-0882-01A-01R-0388-07	AK5	2.9106
TCGA-06-0882-01A-01R-0388-07	AK7	-0.3748
TCGA-06-0882-01A-01R-0388-07	AKAP1	-0.342625
TCGA-06-0882-01A-01R-0388-07	AKAP10	0.5304
TCGA-06-0882-01A-01R-0388-07	AKAP11	0.8716
TCGA-06-0882-01A-01R-0388-07	AKAP12	-0.328928571428571
TCGA-06-0882-01A-01R-0388-07	AKAP13	0.764315789473684
