barcode	miRNA id	value
TCGA-06-0648-01A-01T-0309-07	ebv-miR-BART8-3p	5.65875571176737
TCGA-06-0648-01A-01T-0309-07	ebv-miR-BART8-5p	5.73045581788194
TCGA-06-0648-01A-01T-0309-07	ebv-miR-BART9	5.68059306572458
TCGA-06-0648-01A-01T-0309-07	ebv-miR-BHRF1-1	5.88628141178028
TCGA-06-0648-01A-01T-0309-07	ebv-miR-BHRF1-2	5.66558803066903
TCGA-06-0648-01A-01T-0309-07	ebv-miR-BHRF1-2*	5.73665505406026
TCGA-06-0648-01A-01T-0309-07	ebv-miR-BHRF1-3	5.70436242414638
TCGA-06-0648-01A-01T-0309-07	hcmv-miR-UL112	5.76291269650875
TCGA-06-0648-01A-01T-0309-07	hcmv-miR-UL148D	6.09393250531854
TCGA-06-0648-01A-01T-0309-07	hcmv-miR-UL22A	5.86286147995944
TCGA-06-0648-01A-01T-0309-07	hcmv-miR-UL22A*	5.7102198321323
TCGA-06-0648-01A-01T-0309-07	hcmv-miR-UL36	5.93782436810397
TCGA-06-0648-01A-01T-0309-07	hcmv-miR-UL70-3p	7.07420276807292
TCGA-06-0648-01A-01T-0309-07	hcmv-miR-UL70-5p	5.71007034752884
TCGA-06-0648-01A-01T-0309-07	hcmv-miR-US25-1	5.88553713784409
TCGA-06-0648-01A-01T-0309-07	hcmv-miR-US25-2-3p	5.70727443068265
TCGA-06-0648-01A-01T-0309-07	hcmv-miR-US25-2-5p	5.78249645468373
TCGA-06-0648-01A-01T-0309-07	hcmv-miR-US33	6.29368989296217
TCGA-06-0648-01A-01T-0309-07	hcmv-miR-US4	6.06550273172675
TCGA-06-0648-01A-01T-0309-07	hcmv-miR-US5-1	5.77340399740325
TCGA-06-0648-01A-01T-0309-07	hcmv-miR-US5-2	5.69944990258183
TCGA-06-0648-01A-01T-0309-07	hsa-let-7a	14.7001059246030
TCGA-06-0648-01A-01T-0309-07	hsa-let-7b	14.1983340404939
TCGA-06-0648-01A-01T-0309-07	hsa-let-7c	13.1646957091975
TCGA-06-0648-01A-01T-0309-07	hsa-let-7d	11.9839513621314
TCGA-06-0648-01A-01T-0309-07	hsa-let-7e	12.0919257855729
TCGA-06-0648-01A-01T-0309-07	hsa-let-7f	12.9301051055845
TCGA-06-0648-01A-01T-0309-07	hsa-let-7g	11.5099466231863
TCGA-06-0648-01A-01T-0309-07	hsa-let-7i	10.8940292260776
TCGA-06-0648-01A-01T-0309-07	hsa-miR-1	5.84445278864726
TCGA-06-0648-01A-01T-0309-07	hsa-miR-100	10.7619282419618
TCGA-06-0648-01A-01T-0309-07	hsa-miR-101	10.6070534440145
TCGA-06-0648-01A-01T-0309-07	hsa-miR-103	10.6913349266635
TCGA-06-0648-01A-01T-0309-07	hsa-miR-105	5.80308381968273
TCGA-06-0648-01A-01T-0309-07	hsa-miR-106a	11.0012388651782
TCGA-06-0648-01A-01T-0309-07	hsa-miR-106b	11.6112538582396
TCGA-06-0648-01A-01T-0309-07	hsa-miR-107	10.9395632170921
TCGA-06-0648-01A-01T-0309-07	hsa-miR-10a	6.77104050724841
TCGA-06-0648-01A-01T-0309-07	hsa-miR-10b	11.0997060232674
TCGA-06-0648-01A-01T-0309-07	hsa-miR-122a	5.75905215816746
TCGA-06-0648-01A-01T-0309-07	hsa-miR-124a	11.5418201182499
TCGA-06-0648-01A-01T-0309-07	hsa-miR-125a	10.8451308520752
TCGA-06-0648-01A-01T-0309-07	hsa-miR-125b	13.3791463653178
TCGA-06-0648-01A-01T-0309-07	hsa-miR-126	10.8555742229783
TCGA-06-0648-01A-01T-0309-07	hsa-miR-126*	6.51960679961032
TCGA-06-0648-01A-01T-0309-07	hsa-miR-127	8.28819773159748
TCGA-06-0648-01A-01T-0309-07	hsa-miR-128a	8.02075322516944
TCGA-06-0648-01A-01T-0309-07	hsa-miR-128b	8.63810147120561
TCGA-06-0648-01A-01T-0309-07	hsa-miR-129	6.80044489961966
TCGA-06-0648-01A-01T-0309-07	hsa-miR-130a	11.3461432715635
TCGA-06-0648-01A-01T-0309-07	hsa-miR-130b	9.3843396450883
TCGA-06-0648-01A-01T-0309-07	hsa-miR-132	7.93462728507615
TCGA-06-0648-01A-01T-0309-07	hsa-miR-133a	6.0525302864183
TCGA-06-0648-01A-01T-0309-07	hsa-miR-133b	6.17061599506737
TCGA-06-0648-01A-01T-0309-07	hsa-miR-134	6.81745953238027
TCGA-06-0648-01A-01T-0309-07	hsa-miR-135a	7.55301484437486
TCGA-06-0648-01A-01T-0309-07	hsa-miR-135b	6.59913824236707
TCGA-06-0648-01A-01T-0309-07	hsa-miR-136	8.57903345185558
TCGA-06-0648-01A-01T-0309-07	hsa-miR-137	7.50177907945157
TCGA-06-0648-01A-01T-0309-07	hsa-miR-138	7.37904425515599
TCGA-06-0648-01A-01T-0309-07	hsa-miR-139	8.02082879891418
TCGA-06-0648-01A-01T-0309-07	hsa-miR-140	8.88061287366054
TCGA-06-0648-01A-01T-0309-07	hsa-miR-141	6.08018698325602
TCGA-06-0648-01A-01T-0309-07	hsa-miR-142-3p	8.70309649799354
TCGA-06-0648-01A-01T-0309-07	hsa-miR-142-5p	7.0635545896305
TCGA-06-0648-01A-01T-0309-07	hsa-miR-143	8.86234236025292
TCGA-06-0648-01A-01T-0309-07	hsa-miR-144	6.6660235376633
TCGA-06-0648-01A-01T-0309-07	hsa-miR-145	9.36910861234854
TCGA-06-0648-01A-01T-0309-07	hsa-miR-146a	6.96269023366855
TCGA-06-0648-01A-01T-0309-07	hsa-miR-146b	7.67052933568771
TCGA-06-0648-01A-01T-0309-07	hsa-miR-147	5.75690122111409
TCGA-06-0648-01A-01T-0309-07	hsa-miR-148a	8.88615540108583
TCGA-06-0648-01A-01T-0309-07	hsa-miR-148b	7.62046867715198
TCGA-06-0648-01A-01T-0309-07	hsa-miR-149	9.1184688712178
TCGA-06-0648-01A-01T-0309-07	hsa-miR-150	6.06127816068059
TCGA-06-0648-01A-01T-0309-07	hsa-miR-151	7.99899835189755
TCGA-06-0648-01A-01T-0309-07	hsa-miR-152	7.3208989184402
TCGA-06-0648-01A-01T-0309-07	hsa-miR-153	6.02650159362463
TCGA-06-0648-01A-01T-0309-07	hsa-miR-154	6.41934848343229
TCGA-06-0648-01A-01T-0309-07	hsa-miR-154*	6.69304066244865
TCGA-06-0648-01A-01T-0309-07	hsa-miR-155	7.7988455067363
TCGA-06-0648-01A-01T-0309-07	hsa-miR-15a	9.95544811387293
TCGA-06-0648-01A-01T-0309-07	hsa-miR-15b	11.3584694814133
TCGA-06-0648-01A-01T-0309-07	hsa-miR-16	11.6909453430014
TCGA-06-0648-01A-01T-0309-07	hsa-miR-17-3p	8.45399889272816
TCGA-06-0648-01A-01T-0309-07	hsa-miR-17-5p	10.1418846104150
TCGA-06-0648-01A-01T-0309-07	hsa-miR-181a	10.3552123652328
TCGA-06-0648-01A-01T-0309-07	hsa-miR-181a*	7.44207810262771
TCGA-06-0648-01A-01T-0309-07	hsa-miR-181b	10.6014498706096
TCGA-06-0648-01A-01T-0309-07	hsa-miR-181c	9.1073803847104
TCGA-06-0648-01A-01T-0309-07	hsa-miR-181d	9.90580380527782
TCGA-06-0648-01A-01T-0309-07	hsa-miR-182	9.67816279076298
TCGA-06-0648-01A-01T-0309-07	hsa-miR-182*	5.98639470254145
TCGA-06-0648-01A-01T-0309-07	hsa-miR-183	7.32164839314865
TCGA-06-0648-01A-01T-0309-07	hsa-miR-184	5.87308788109545
TCGA-06-0648-01A-01T-0309-07	hsa-miR-185	8.44803227176413
TCGA-06-0648-01A-01T-0309-07	hsa-miR-186	7.63439422469448
TCGA-06-0648-01A-01T-0309-07	hsa-miR-187	6.21570835337666
TCGA-06-0648-01A-01T-0309-07	hsa-miR-188	6.73002868374725
TCGA-06-0648-01A-01T-0309-07	hsa-miR-189	6.15091581491421
TCGA-06-0648-01A-01T-0309-07	hsa-miR-18a	8.87467111423701
TCGA-06-0648-01A-01T-0309-07	hsa-miR-18a*	5.97178603441751
TCGA-06-0648-01A-01T-0309-07	hsa-miR-18b	6.51187734072997
TCGA-06-0648-01A-01T-0309-07	hsa-miR-190	5.92414323666732
TCGA-06-0648-01A-01T-0309-07	hsa-miR-191	7.42044947738815
TCGA-06-0648-01A-01T-0309-07	hsa-miR-191*	5.93757570277338
TCGA-06-0648-01A-01T-0309-07	hsa-miR-192	7.06909470059084
TCGA-06-0648-01A-01T-0309-07	hsa-miR-193a	7.51930747056228
TCGA-06-0648-01A-01T-0309-07	hsa-miR-193b	8.71070147367202
TCGA-06-0648-01A-01T-0309-07	hsa-miR-194	6.63436936624632
TCGA-06-0648-01A-01T-0309-07	hsa-miR-195	11.7431304911691
TCGA-06-0648-01A-01T-0309-07	hsa-miR-196a	7.34581105937094
TCGA-06-0648-01A-01T-0309-07	hsa-miR-196b	6.57425160934582
TCGA-06-0648-01A-01T-0309-07	hsa-miR-197	8.34980048559269
TCGA-06-0648-01A-01T-0309-07	hsa-miR-198	6.31186209914516
TCGA-06-0648-01A-01T-0309-07	hsa-miR-199a	6.51396114656484
TCGA-06-0648-01A-01T-0309-07	hsa-miR-199a*	7.30650665737235
TCGA-06-0648-01A-01T-0309-07	hsa-miR-199b	6.28506498013553
TCGA-06-0648-01A-01T-0309-07	hsa-miR-19a	9.98147210178211
TCGA-06-0648-01A-01T-0309-07	hsa-miR-19b	11.6645433458577
TCGA-06-0648-01A-01T-0309-07	hsa-miR-200a	6.00843486044821
TCGA-06-0648-01A-01T-0309-07	hsa-miR-200a*	6.1272802269167
TCGA-06-0648-01A-01T-0309-07	hsa-miR-200b	6.07422715205566
TCGA-06-0648-01A-01T-0309-07	hsa-miR-200c	6.1321822533309
TCGA-06-0648-01A-01T-0309-07	hsa-miR-202	7.50724946737687
TCGA-06-0648-01A-01T-0309-07	hsa-miR-202*	5.7637279059248
TCGA-06-0648-01A-01T-0309-07	hsa-miR-203	5.83587195551416
TCGA-06-0648-01A-01T-0309-07	hsa-miR-204	8.16761519196224
TCGA-06-0648-01A-01T-0309-07	hsa-miR-205	5.85962659473691
TCGA-06-0648-01A-01T-0309-07	hsa-miR-206	5.88151779821542
TCGA-06-0648-01A-01T-0309-07	hsa-miR-208	5.66400181657422
TCGA-06-0648-01A-01T-0309-07	hsa-miR-20a	11.3855994231578
TCGA-06-0648-01A-01T-0309-07	hsa-miR-20b	9.2464985938998
TCGA-06-0648-01A-01T-0309-07	hsa-miR-21	13.5906275421095
TCGA-06-0648-01A-01T-0309-07	hsa-miR-210	10.0728472202274
TCGA-06-0648-01A-01T-0309-07	hsa-miR-211	6.0695419432688
TCGA-06-0648-01A-01T-0309-07	hsa-miR-212	8.55630102080116
TCGA-06-0648-01A-01T-0309-07	hsa-miR-214	6.40709728702807
TCGA-06-0648-01A-01T-0309-07	hsa-miR-215	6.33814342171303
TCGA-06-0648-01A-01T-0309-07	hsa-miR-216	5.97256084250112
TCGA-06-0648-01A-01T-0309-07	hsa-miR-217	6.26840897721117
TCGA-06-0648-01A-01T-0309-07	hsa-miR-218	6.97709606423173
TCGA-06-0648-01A-01T-0309-07	hsa-miR-219	12.1550082783943
TCGA-06-0648-01A-01T-0309-07	hsa-miR-22	10.9071341905800
TCGA-06-0648-01A-01T-0309-07	hsa-miR-220	5.82147769170124
TCGA-06-0648-01A-01T-0309-07	hsa-miR-221	7.34152147209529
TCGA-06-0648-01A-01T-0309-07	hsa-miR-222	9.04312042401102
TCGA-06-0648-01A-01T-0309-07	hsa-miR-223	7.98279120011656
TCGA-06-0648-01A-01T-0309-07	hsa-miR-224	5.85333258473273
TCGA-06-0648-01A-01T-0309-07	hsa-miR-23a	9.33703382691673
TCGA-06-0648-01A-01T-0309-07	hsa-miR-23b	10.9392221151509
TCGA-06-0648-01A-01T-0309-07	hsa-miR-24	11.2150971889716
TCGA-06-0648-01A-01T-0309-07	hsa-miR-25	10.2470405942857
TCGA-06-0648-01A-01T-0309-07	hsa-miR-26a	11.8793105036579
TCGA-06-0648-01A-01T-0309-07	hsa-miR-26b	8.81518761774674
TCGA-06-0648-01A-01T-0309-07	hsa-miR-27a	9.4636856787396
TCGA-06-0648-01A-01T-0309-07	hsa-miR-27b	9.62882355790054
TCGA-06-0648-01A-01T-0309-07	hsa-miR-28	7.41901037686994
TCGA-06-0648-01A-01T-0309-07	hsa-miR-296	6.41770407129468
TCGA-06-0648-01A-01T-0309-07	hsa-miR-299-3p	6.4478364962082
TCGA-06-0648-01A-01T-0309-07	hsa-miR-299-5p	6.98077093701164
TCGA-06-0648-01A-01T-0309-07	hsa-miR-29a	12.1991344091501
TCGA-06-0648-01A-01T-0309-07	hsa-miR-29b	10.8234855096344
TCGA-06-0648-01A-01T-0309-07	hsa-miR-29c	9.7855584608479
TCGA-06-0648-01A-01T-0309-07	hsa-miR-301	9.18405479888912
TCGA-06-0648-01A-01T-0309-07	hsa-miR-302a	5.82683622737432
TCGA-06-0648-01A-01T-0309-07	hsa-miR-302a*	5.7883292864833
TCGA-06-0648-01A-01T-0309-07	hsa-miR-302b	5.77518141054176
TCGA-06-0648-01A-01T-0309-07	hsa-miR-302b*	5.74615071756834
TCGA-06-0648-01A-01T-0309-07	hsa-miR-302c	5.81038839550721
TCGA-06-0648-01A-01T-0309-07	hsa-miR-302c*	5.88839065951782
TCGA-06-0648-01A-01T-0309-07	hsa-miR-302d	5.7610379766486
TCGA-06-0648-01A-01T-0309-07	hsa-miR-30a-3p	6.95565452088005
TCGA-06-0648-01A-01T-0309-07	hsa-miR-30a-5p	10.4624962460192
TCGA-06-0648-01A-01T-0309-07	hsa-miR-30b	7.849246308422
TCGA-06-0648-01A-01T-0309-07	hsa-miR-30c	9.26046067364116
TCGA-06-0648-01A-01T-0309-07	hsa-miR-30d	10.1288311957737
TCGA-06-0648-01A-01T-0309-07	hsa-miR-30e-3p	7.3860489491513
TCGA-06-0648-01A-01T-0309-07	hsa-miR-30e-5p	8.36981209968685
TCGA-06-0648-01A-01T-0309-07	hsa-miR-31	6.54448527584607
TCGA-06-0648-01A-01T-0309-07	hsa-miR-32	7.35198618924203
TCGA-06-0648-01A-01T-0309-07	hsa-miR-320	9.32271056054149
TCGA-06-0648-01A-01T-0309-07	hsa-miR-323	6.49260974756207
TCGA-06-0648-01A-01T-0309-07	hsa-miR-324-3p	9.3009630106968
TCGA-06-0648-01A-01T-0309-07	hsa-miR-324-5p	8.53063210427198
TCGA-06-0648-01A-01T-0309-07	hsa-miR-325	5.73781531856939
TCGA-06-0648-01A-01T-0309-07	hsa-miR-326	6.01006287793032
TCGA-06-0648-01A-01T-0309-07	hsa-miR-328	6.4811590660932
TCGA-06-0648-01A-01T-0309-07	hsa-miR-329	6.29604649204895
TCGA-06-0648-01A-01T-0309-07	hsa-miR-33	8.54754444299093
TCGA-06-0648-01A-01T-0309-07	hsa-miR-330	6.63747404805442
TCGA-06-0648-01A-01T-0309-07	hsa-miR-331	10.2197602713801
TCGA-06-0648-01A-01T-0309-07	hsa-miR-335	7.7030939695285
TCGA-06-0648-01A-01T-0309-07	hsa-miR-337	5.89058473270788
TCGA-06-0648-01A-01T-0309-07	hsa-miR-338	11.2852658761389
TCGA-06-0648-01A-01T-0309-07	hsa-miR-339	8.33966842276912
TCGA-06-0648-01A-01T-0309-07	hsa-miR-33b	5.7364999527941
TCGA-06-0648-01A-01T-0309-07	hsa-miR-340	7.02367464493539
TCGA-06-0648-01A-01T-0309-07	hsa-miR-342	9.73424960442175
TCGA-06-0648-01A-01T-0309-07	hsa-miR-345	7.14130602728592
TCGA-06-0648-01A-01T-0309-07	hsa-miR-346	5.90524498375102
TCGA-06-0648-01A-01T-0309-07	hsa-miR-34a	9.76917297169557
TCGA-06-0648-01A-01T-0309-07	hsa-miR-34b	7.61899319352035
TCGA-06-0648-01A-01T-0309-07	hsa-miR-34c	6.11185710389934
TCGA-06-0648-01A-01T-0309-07	hsa-miR-361	9.26051475041397
TCGA-06-0648-01A-01T-0309-07	hsa-miR-362	6.55212012182041
TCGA-06-0648-01A-01T-0309-07	hsa-miR-363	9.01319391932718
TCGA-06-0648-01A-01T-0309-07	hsa-miR-363*	5.69983456900886
TCGA-06-0648-01A-01T-0309-07	hsa-miR-365	7.01974369735751
TCGA-06-0648-01A-01T-0309-07	hsa-miR-367	5.79406366927535
TCGA-06-0648-01A-01T-0309-07	hsa-miR-368	7.39542016032352
TCGA-06-0648-01A-01T-0309-07	hsa-miR-369-3p	5.8068650261272
TCGA-06-0648-01A-01T-0309-07	hsa-miR-369-5p	6.0359779027213
TCGA-06-0648-01A-01T-0309-07	hsa-miR-370	8.35370494382005
TCGA-06-0648-01A-01T-0309-07	hsa-miR-371	5.81754758724186
TCGA-06-0648-01A-01T-0309-07	hsa-miR-372	5.72283627414347
TCGA-06-0648-01A-01T-0309-07	hsa-miR-373	5.87581202403449
TCGA-06-0648-01A-01T-0309-07	hsa-miR-373*	6.15388207609956
TCGA-06-0648-01A-01T-0309-07	hsa-miR-374	8.73416078639204
TCGA-06-0648-01A-01T-0309-07	hsa-miR-375	5.79575214192929
TCGA-06-0648-01A-01T-0309-07	hsa-miR-376a	8.88030093233226
TCGA-06-0648-01A-01T-0309-07	hsa-miR-376a*	5.90689449854203
TCGA-06-0648-01A-01T-0309-07	hsa-miR-376b	6.85905669756099
TCGA-06-0648-01A-01T-0309-07	hsa-miR-377	8.53318090884247
TCGA-06-0648-01A-01T-0309-07	hsa-miR-378	5.88572486408376
TCGA-06-0648-01A-01T-0309-07	hsa-miR-379	7.7775422114448
TCGA-06-0648-01A-01T-0309-07	hsa-miR-380-3p	5.90796202892924
TCGA-06-0648-01A-01T-0309-07	hsa-miR-380-5p	5.7112570033093
TCGA-06-0648-01A-01T-0309-07	hsa-miR-381	6.58902296775167
TCGA-06-0648-01A-01T-0309-07	hsa-miR-382	6.4983530742722
TCGA-06-0648-01A-01T-0309-07	hsa-miR-383	5.80983208957717
TCGA-06-0648-01A-01T-0309-07	hsa-miR-384	5.70894965095081
TCGA-06-0648-01A-01T-0309-07	hsa-miR-409-3p	7.58288128605175
TCGA-06-0648-01A-01T-0309-07	hsa-miR-409-5p	6.0976525755773
TCGA-06-0648-01A-01T-0309-07	hsa-miR-410	7.68700638065781
TCGA-06-0648-01A-01T-0309-07	hsa-miR-411	6.54702409484283
TCGA-06-0648-01A-01T-0309-07	hsa-miR-412	5.75029907741631
TCGA-06-0648-01A-01T-0309-07	hsa-miR-421	6.88537016773185
TCGA-06-0648-01A-01T-0309-07	hsa-miR-422a	5.92161623036166
TCGA-06-0648-01A-01T-0309-07	hsa-miR-422b	7.24746972728698
TCGA-06-0648-01A-01T-0309-07	hsa-miR-423	6.15515985005376
TCGA-06-0648-01A-01T-0309-07	hsa-miR-424	9.26984700882323
TCGA-06-0648-01A-01T-0309-07	hsa-miR-425-3p	5.98226974152123
TCGA-06-0648-01A-01T-0309-07	hsa-miR-425-5p	8.23973913419321
TCGA-06-0648-01A-01T-0309-07	hsa-miR-429	5.80813662924485
TCGA-06-0648-01A-01T-0309-07	hsa-miR-431	6.32240081278491
TCGA-06-0648-01A-01T-0309-07	hsa-miR-432	6.84913388512625
TCGA-06-0648-01A-01T-0309-07	hsa-miR-432*	5.83748843951544
TCGA-06-0648-01A-01T-0309-07	hsa-miR-433	5.96579141748957
TCGA-06-0648-01A-01T-0309-07	hsa-miR-448	5.71520053791261
TCGA-06-0648-01A-01T-0309-07	hsa-miR-449	6.00252440173867
TCGA-06-0648-01A-01T-0309-07	hsa-miR-449b	5.80281444567278
TCGA-06-0648-01A-01T-0309-07	hsa-miR-450	6.5283989600058
TCGA-06-0648-01A-01T-0309-07	hsa-miR-451	9.294097841431
TCGA-06-0648-01A-01T-0309-07	hsa-miR-452	6.55003711840824
TCGA-06-0648-01A-01T-0309-07	hsa-miR-452*	5.76016781203282
TCGA-06-0648-01A-01T-0309-07	hsa-miR-453	5.80730286237999
TCGA-06-0648-01A-01T-0309-07	hsa-miR-454-3p	6.96671856475165
TCGA-06-0648-01A-01T-0309-07	hsa-miR-454-5p	5.91047078041844
TCGA-06-0648-01A-01T-0309-07	hsa-miR-455	6.2486676223394
TCGA-06-0648-01A-01T-0309-07	hsa-miR-483	6.20228327589308
TCGA-06-0648-01A-01T-0309-07	hsa-miR-484	6.98441843683276
TCGA-06-0648-01A-01T-0309-07	hsa-miR-485-3p	6.80485243017114
TCGA-06-0648-01A-01T-0309-07	hsa-miR-485-5p	5.97944129885027
TCGA-06-0648-01A-01T-0309-07	hsa-miR-486	6.46335728061965
TCGA-06-0648-01A-01T-0309-07	hsa-miR-487a	7.15233501479729
TCGA-06-0648-01A-01T-0309-07	hsa-miR-487b	8.71799660697553
TCGA-06-0648-01A-01T-0309-07	hsa-miR-488	6.18674866369749
TCGA-06-0648-01A-01T-0309-07	hsa-miR-489	5.84426518592306
TCGA-06-0648-01A-01T-0309-07	hsa-miR-490	5.78798492413436
TCGA-06-0648-01A-01T-0309-07	hsa-miR-491	6.52412275590208
TCGA-06-0648-01A-01T-0309-07	hsa-miR-492	5.87695635055233
TCGA-06-0648-01A-01T-0309-07	hsa-miR-493-3p	5.91800308508733
TCGA-06-0648-01A-01T-0309-07	hsa-miR-493-5p	6.04671098606025
TCGA-06-0648-01A-01T-0309-07	hsa-miR-494	8.55583655929584
TCGA-06-0648-01A-01T-0309-07	hsa-miR-495	6.4032105184584
TCGA-06-0648-01A-01T-0309-07	hsa-miR-496	5.71964556749843
TCGA-06-0648-01A-01T-0309-07	hsa-miR-497	8.26434304467585
TCGA-06-0648-01A-01T-0309-07	hsa-miR-498	6.16426195431887
TCGA-06-0648-01A-01T-0309-07	hsa-miR-499	5.78347781558601
TCGA-06-0648-01A-01T-0309-07	hsa-miR-500	6.28352693598185
TCGA-06-0648-01A-01T-0309-07	hsa-miR-501	6.13670561127902
TCGA-06-0648-01A-01T-0309-07	hsa-miR-502	6.01520467351013
TCGA-06-0648-01A-01T-0309-07	hsa-miR-503	6.21014990827388
TCGA-06-0648-01A-01T-0309-07	hsa-miR-504	6.05113983112035
TCGA-06-0648-01A-01T-0309-07	hsa-miR-505	5.97370975004717
TCGA-06-0648-01A-01T-0309-07	hsa-miR-506	5.86927483072989
TCGA-06-0648-01A-01T-0309-07	hsa-miR-507	5.75825281359342
TCGA-06-0648-01A-01T-0309-07	hsa-miR-508	5.78714208186556
TCGA-06-0648-01A-01T-0309-07	hsa-miR-509	6.35885323188519
TCGA-06-0648-01A-01T-0309-07	hsa-miR-510	5.80920185443185
TCGA-06-0648-01A-01T-0309-07	hsa-miR-511	5.74919025238925
TCGA-06-0648-01A-01T-0309-07	hsa-miR-512-3p	6.04943286360213
TCGA-06-0648-01A-01T-0309-07	hsa-miR-512-5p	5.76256107546005
TCGA-06-0648-01A-01T-0309-07	hsa-miR-513	6.7390128413623
TCGA-06-0648-01A-01T-0309-07	hsa-miR-514	5.77008053227875
TCGA-06-0648-01A-01T-0309-07	hsa-miR-515-3p	5.83047593931155
TCGA-06-0648-01A-01T-0309-07	hsa-miR-515-5p	5.72036784726502
TCGA-06-0648-01A-01T-0309-07	hsa-miR-516-3p	5.78225721120781
TCGA-06-0648-01A-01T-0309-07	hsa-miR-516-5p	5.58263032965886
TCGA-06-0648-01A-01T-0309-07	hsa-miR-517*	5.80734347376108
TCGA-06-0648-01A-01T-0309-07	hsa-miR-517a	5.83745219301441
TCGA-06-0648-01A-01T-0309-07	hsa-miR-517b	5.87790736174567
TCGA-06-0648-01A-01T-0309-07	hsa-miR-517c	5.84467960341877
TCGA-06-0648-01A-01T-0309-07	hsa-miR-518a	5.7963804072728
TCGA-06-0648-01A-01T-0309-07	hsa-miR-518b	5.78868096257992
TCGA-06-0648-01A-01T-0309-07	hsa-miR-518c	5.74185797446953
TCGA-06-0648-01A-01T-0309-07	hsa-miR-518c*	6.14266267274478
TCGA-06-0648-01A-01T-0309-07	hsa-miR-518d	5.84746939207484
TCGA-06-0648-01A-01T-0309-07	hsa-miR-518e	5.78053170458
TCGA-06-0648-01A-01T-0309-07	hsa-miR-518f	5.73584020692518
TCGA-06-0648-01A-01T-0309-07	hsa-miR-518f*	5.97368873193314
TCGA-06-0648-01A-01T-0309-07	hsa-miR-519a	5.81151434393806
TCGA-06-0648-01A-01T-0309-07	hsa-miR-519b	5.80605804970484
TCGA-06-0648-01A-01T-0309-07	hsa-miR-519c	5.74266025526508
TCGA-06-0648-01A-01T-0309-07	hsa-miR-519d	5.89033823632185
TCGA-06-0648-01A-01T-0309-07	hsa-miR-519e	5.99778593275497
TCGA-06-0648-01A-01T-0309-07	hsa-miR-519e*	6.38140390908802
TCGA-06-0648-01A-01T-0309-07	hsa-miR-520a	5.87431941725875
TCGA-06-0648-01A-01T-0309-07	hsa-miR-520a*	5.74589852565998
TCGA-06-0648-01A-01T-0309-07	hsa-miR-520b	5.93019039852358
TCGA-06-0648-01A-01T-0309-07	hsa-miR-520c	5.82281132521814
TCGA-06-0648-01A-01T-0309-07	hsa-miR-520d	5.8637614002657
TCGA-06-0648-01A-01T-0309-07	hsa-miR-520d*	6.38680460360466
TCGA-06-0648-01A-01T-0309-07	hsa-miR-520e	5.91157447106696
TCGA-06-0648-01A-01T-0309-07	hsa-miR-520f	5.82552592480955
TCGA-06-0648-01A-01T-0309-07	hsa-miR-520g	5.83448173897796
TCGA-06-0648-01A-01T-0309-07	hsa-miR-520h	5.80749732705273
TCGA-06-0648-01A-01T-0309-07	hsa-miR-521	5.9324233899865
TCGA-06-0648-01A-01T-0309-07	hsa-miR-522	5.84264626846119
TCGA-06-0648-01A-01T-0309-07	hsa-miR-523	5.8422279603492
